datetime,SOL/USD:Binance,BNB/USD:Binance
2025-01-07 22:15:00,199.33,698.67
2025-01-07 22:30:00,198.33,698.01
2025-01-07 22:45:00,198.67,697.26
2025-01-07 23:00:00,199.05,697.97
2025-01-07 23:15:00,198.37,697.12
2025-01-07 23:30:00,197.31,694.45
2025-01-07 23:45:00,196.97,694.01
2025-01-08 00:00:00,197.4,694.74
2025-01-08 00:15:00,197.67,695.19
2025-01-08 00:30:00,196.98,694.44
2025-01-08 00:45:00,196.1,691.26
2025-01-08 01:00:00,196.45,692.94
2025-01-08 01:15:00,195.1,689.97
2025-01-08 01:30:00,195.1,690.1
2025-01-08 01:45:00,193.45,682.51
2025-01-08 02:00:00,194.33,687.56
2025-01-08 02:15:00,194.72,691.49
2025-01-08 02:30:00,195.44,693.51
2025-01-08 02:45:00,195.71,694.65
2025-01-08 03:00:00,196.92,698.07
2025-01-08 03:15:00,197.25,698.95
2025-01-08 03:30:00,197.64,702.23
2025-01-08 03:45:00,197.36,702.33
2025-01-08 04:00:00,197.51,702.15
2025-01-08 04:15:00,197.61,702.63
2025-01-08 04:30:00,197.07,703.07
2025-01-08 04:45:00,195.96,699.04
2025-01-08 05:00:00,196.82,699.03
2025-01-08 05:15:00,197.91,700.63
2025-01-08 05:30:00,197.08,697.37
2025-01-08 05:45:00,197.21,698.66
2025-01-08 06:00:00,196.41,696.33
2025-01-08 06:15:00,196.01,697.42
2025-01-08 06:30:00,195.27,694.69
2025-01-08 06:45:00,195.5,695.92
2025-01-08 07:00:00,196.2,698.88
2025-01-08 07:15:00,195.96,698.15
2025-01-08 07:30:00,195.49,696.32
2025-01-08 07:45:00,195.06,693.09
2025-01-08 08:00:00,197.01,696.9
2025-01-08 08:15:00,197.26,697.64
2025-01-08 08:30:00,197.22,696.2
2025-01-08 08:45:00,197.14,696.35
2025-01-08 09:00:00,197.32,695.48
2025-01-08 09:15:00,197.91,698.17
2025-01-08 09:30:00,197.85,695.7
2025-01-08 09:45:00,197.73,695.28
2025-01-08 10:00:00,197.54,694.31
2025-01-08 10:15:00,197.24,692.6
2025-01-08 10:30:00,196.88,690.9
2025-01-08 10:45:00,197.8,693.49
2025-01-08 11:00:00,197.02,691.66
2025-01-08 11:15:00,196.86,690.32
2025-01-08 11:30:00,196.45,690.99
2025-01-08 11:45:00,194.68,686.91
2025-01-08 12:00:00,191.77,685.74
2025-01-08 12:15:00,189.98,680.77
2025-01-08 12:30:00,192.09,686.26
2025-01-08 12:45:00,193.2,689.38
2025-01-08 13:00:00,194.77,691.52
2025-01-08 13:15:00,196.35,695.36
2025-01-08 13:30:00,194.78,693.23
2025-01-08 13:45:00,193.95,691.09
2025-01-08 14:00:00,194.45,691.53
2025-01-08 14:15:00,195.23,693.2
2025-01-08 14:30:00,194.43,690.07
2025-01-08 14:45:00,194.32,689.57
2025-01-08 15:00:00,193.83,687.62
2025-01-08 15:15:00,194.51,689.36
2025-01-08 15:30:00,195.3,689.72
2025-01-08 15:45:00,195.76,689.63
2025-01-08 16:00:00,194.81,688.11
2025-01-08 16:15:00,194.74,689.0
2025-01-08 16:30:00,195.31,690.91
2025-01-08 16:45:00,195.04,691.29
2025-01-08 17:00:00,197.02,694.69
2025-01-08 17:15:00,196.35,695.3
2025-01-08 17:30:00,197.89,697.0
2025-01-08 17:45:00,197.84,697.29
2025-01-08 18:00:00,197.2,695.7
2025-01-08 18:15:00,197.57,696.59
2025-01-08 18:30:00,198.05,696.95
2025-01-08 18:45:00,197.48,696.03
2025-01-08 19:00:00,197.38,696.71
2025-01-08 19:15:00,196.94,695.83
2025-01-08 19:30:00,197.19,696.37
2025-01-08 19:45:00,197.9,698.74
2025-01-08 20:00:00,197.78,699.67
2025-01-08 20:15:00,198.98,700.32
2025-01-08 20:30:00,198.42,700.39
2025-01-08 20:45:00,197.78,699.8
2025-01-08 21:00:00,195.93,696.86
2025-01-08 21:15:00,196.35,698.3
2025-01-08 21:30:00,197.19,699.56
2025-01-08 21:45:00,197.13,699.72
2025-01-08 22:00:00,195.31,697.52
2025-01-08 22:15:00,195.0,696.63
2025-01-08 22:30:00,194.87,697.27
2025-01-08 22:45:00,194.35,696.3
2025-01-08 23:00:00,193.84,694.97
2025-01-08 23:15:00,194.48,696.32
2025-01-08 23:30:00,194.83,697.85
2025-01-08 23:45:00,195.38,700.01
2025-01-09 00:00:00,195.35,699.48
2025-01-09 00:15:00,195.06,699.96
2025-01-09 00:30:00,194.98,699.43
2025-01-09 00:45:00,194.29,699.16
2025-01-09 01:00:00,194.14,699.18
2025-01-09 01:15:00,194.42,699.23
2025-01-09 01:30:00,194.29,699.15
2025-01-09 01:45:00,193.41,697.61
2025-01-09 02:00:00,192.73,696.37
2025-01-09 02:15:00,190.72,693.14
2025-01-09 02:30:00,190.36,691.96
2025-01-09 02:45:00,190.11,690.55
2025-01-09 03:00:00,189.23,688.67
2025-01-09 03:15:00,190.32,691.56
2025-01-09 03:30:00,191.89,696.3
2025-01-09 03:45:00,191.14,695.19
2025-01-09 04:00:00,191.92,697.87
2025-01-09 04:15:00,191.64,698.14
2025-01-09 04:30:00,192.0,698.91
2025-01-09 04:45:00,191.66,698.89
2025-01-09 05:00:00,191.95,698.21
2025-01-09 05:15:00,190.47,696.33
2025-01-09 05:30:00,190.87,696.44
2025-01-09 05:45:00,191.41,698.98
2025-01-09 06:00:00,191.97,700.12
2025-01-09 06:15:00,192.14,700.28
2025-01-09 06:30:00,191.03,699.04
2025-01-09 06:45:00,191.18,699.96
2025-01-09 07:00:00,191.49,701.13
2025-01-09 07:15:00,191.8,700.54
2025-01-09 07:30:00,190.0,698.41
2025-01-09 07:45:00,190.33,698.44
2025-01-09 08:00:00,188.77,696.62
2025-01-09 08:15:00,189.34,696.51
2025-01-09 08:30:00,187.39,691.49
2025-01-09 08:45:00,185.5,686.4
2025-01-09 09:00:00,187.09,686.49
2025-01-09 09:15:00,187.09,685.45
2025-01-09 09:30:00,187.02,681.65
2025-01-09 09:45:00,188.78,686.93
2025-01-09 10:00:00,188.82,688.9
2025-01-09 10:15:00,190.5,694.17
2025-01-09 10:30:00,191.48,696.6
2025-01-09 10:45:00,192.22,696.98
2025-01-09 11:00:00,192.54,695.51
2025-01-09 11:15:00,191.33,693.49
2025-01-09 11:30:00,191.45,694.84
2025-01-09 11:45:00,191.86,695.8
2025-01-09 12:00:00,191.39,694.12
2025-01-09 12:15:00,190.46,694.31
2025-01-09 12:30:00,189.23,691.73
2025-01-09 12:45:00,187.3,685.63
2025-01-09 13:00:00,188.12,687.97
2025-01-09 13:15:00,188.2,687.87
2025-01-09 13:30:00,188.69,688.9
2025-01-09 13:45:00,188.45,688.52
2025-01-09 14:00:00,188.88,688.69
2025-01-09 14:15:00,187.45,685.99
2025-01-09 14:30:00,186.47,683.61
2025-01-09 14:45:00,185.89,680.15
2025-01-09 15:00:00,185.47,679.36
2025-01-09 15:15:00,183.15,676.76
2025-01-09 15:30:00,184.01,678.51
2025-01-09 15:45:00,185.15,680.22
2025-01-09 16:00:00,186.17,681.89
2025-01-09 16:15:00,186.12,683.22
2025-01-09 16:30:00,185.66,683.72
2025-01-09 16:45:00,184.77,683.64
2025-01-09 17:00:00,183.49,682.96
2025-01-09 17:15:00,185.69,686.0
2025-01-09 17:30:00,186.84,688.11
2025-01-09 17:45:00,185.92,687.72
2025-01-09 18:00:00,185.92,687.27
2025-01-09 18:15:00,185.08,685.94
2025-01-09 18:30:00,184.58,684.45
2025-01-09 18:45:00,184.95,685.48
2025-01-09 19:00:00,186.37,687.47
2025-01-09 19:15:00,185.93,686.9
2025-01-09 19:30:00,186.63,686.52
2025-01-09 19:45:00,186.41,686.17
2025-01-09 20:00:00,186.74,684.64
2025-01-09 20:15:00,186.11,684.5
2025-01-09 20:30:00,187.81,686.79
2025-01-09 20:45:00,187.56,686.86
2025-01-09 21:00:00,187.75,686.7
2025-01-09 21:15:00,188.92,688.82
2025-01-09 21:30:00,188.47,687.5
2025-01-09 21:45:00,188.3,687.61
2025-01-09 22:00:00,188.56,687.99
2025-01-09 22:15:00,188.46,687.49
2025-01-09 22:30:00,188.26,686.65
2025-01-09 22:45:00,189.14,687.9
2025-01-09 23:00:00,189.53,688.71
2025-01-09 23:15:00,189.04,687.83
2025-01-09 23:30:00,188.9,688.57
2025-01-09 23:45:00,189.04,689.68
2025-01-10 00:00:00,189.18,689.94
2025-01-10 00:15:00,188.75,689.23
2025-01-10 00:30:00,190.97,692.2
2025-01-10 00:45:00,189.9,691.5
2025-01-10 01:00:00,189.99,690.65
2025-01-10 01:15:00,190.08,691.51
2025-01-10 01:30:00,190.45,691.77
2025-01-10 01:45:00,191.07,693.5
2025-01-10 02:00:00,191.59,694.19
2025-01-10 02:15:00,191.4,694.53
2025-01-10 02:30:00,192.65,696.59
2025-01-10 02:45:00,191.78,695.5
2025-01-10 03:00:00,191.97,696.17
2025-01-10 03:15:00,192.3,696.15
2025-01-10 03:30:00,191.98,696.43
2025-01-10 03:45:00,192.05,696.76
2025-01-10 04:00:00,191.91,698.21
2025-01-10 04:15:00,192.8,697.64
2025-01-10 04:30:00,192.54,697.73
2025-01-10 04:45:00,191.99,697.34
2025-01-10 05:00:00,192.02,697.75
2025-01-10 05:15:00,191.56,696.61
2025-01-10 05:30:00,191.96,697.23
2025-01-10 05:45:00,192.65,698.51
2025-01-10 06:00:00,191.91,697.19
2025-01-10 06:15:00,191.67,696.45
2025-01-10 06:30:00,191.57,695.98
2025-01-10 06:45:00,191.97,696.9
2025-01-10 07:00:00,191.13,696.29
2025-01-10 07:15:00,190.66,695.01
2025-01-10 07:30:00,191.1,695.43
2025-01-10 07:45:00,191.84,696.36
2025-01-10 08:00:00,191.3,696.09
2025-01-10 08:15:00,190.68,696.11
2025-01-10 08:30:00,186.82,690.98
2025-01-10 08:45:00,186.51,690.89
2025-01-10 09:00:00,188.34,694.2
2025-01-10 09:15:00,188.75,695.38
2025-01-10 09:30:00,187.97,694.17
2025-01-10 09:45:00,187.58,693.15
2025-01-10 10:00:00,183.72,686.1
2025-01-10 10:15:00,184.8,692.31
2025-01-10 10:30:00,187.46,693.91
2025-01-10 10:45:00,187.28,693.13
2025-01-10 11:00:00,186.69,691.54
2025-01-10 11:15:00,185.47,690.71
2025-01-10 11:30:00,185.39,691.86
2025-01-10 11:45:00,184.72,690.65
2025-01-10 12:00:00,184.17,690.3
2025-01-10 12:15:00,187.64,694.89
2025-01-10 12:30:00,188.18,696.49
2025-01-10 12:45:00,191.61,700.68
2025-01-10 13:00:00,191.06,698.4
2025-01-10 13:15:00,190.41,697.46
2025-01-10 13:30:00,189.8,697.4
2025-01-10 13:45:00,190.02,696.97
2025-01-10 14:00:00,189.79,692.57
2025-01-10 14:15:00,190.67,691.78
2025-01-10 14:30:00,190.13,693.11
2025-01-10 14:45:00,190.22,694.35
2025-01-10 15:00:00,189.25,693.11
2025-01-10 15:15:00,188.14,691.88
2025-01-10 15:30:00,187.29,690.79
2025-01-10 15:45:00,187.44,691.55
2025-01-10 16:00:00,187.74,691.91
2025-01-10 16:15:00,188.43,693.2
2025-01-10 16:30:00,188.73,693.36
2025-01-10 16:45:00,187.74,692.16
2025-01-10 17:00:00,186.95,690.69
2025-01-10 17:15:00,187.77,692.68
2025-01-10 17:30:00,188.65,693.63
2025-01-10 17:45:00,188.09,693.56
2025-01-10 18:00:00,188.06,693.76
2025-01-10 18:15:00,188.33,694.06
2025-01-10 18:30:00,188.11,694.22
2025-01-10 18:45:00,187.68,693.21
2025-01-10 19:00:00,188.18,693.25
2025-01-10 19:15:00,187.85,692.5
2025-01-10 19:30:00,187.51,692.25
2025-01-10 19:45:00,188.25,693.38
2025-01-10 20:00:00,187.78,692.74
2025-01-10 20:15:00,186.81,691.71
2025-01-10 20:30:00,186.48,690.74
2025-01-10 20:45:00,186.38,691.42
2025-01-10 21:00:00,186.82,690.77
2025-01-10 21:15:00,186.43,691.29
2025-01-10 21:30:00,186.97,692.82
2025-01-10 21:45:00,186.72,693.08
2025-01-10 22:00:00,185.9,691.5
2025-01-10 22:15:00,185.94,691.08
2025-01-10 22:30:00,186.53,691.87
2025-01-10 22:45:00,186.37,691.64
2025-01-10 23:00:00,186.25,691.8
2025-01-10 23:15:00,185.6,691.54
2025-01-10 23:30:00,185.43,691.5
2025-01-10 23:45:00,185.78,692.6
2025-01-11 00:00:00,185.91,693.34
2025-01-11 00:15:00,185.59,693.14
2025-01-11 00:30:00,185.83,694.18
2025-01-11 00:45:00,186.21,694.68
2025-01-11 01:00:00,186.69,694.34
2025-01-11 01:15:00,187.09,694.4
2025-01-11 01:30:00,186.97,694.11
2025-01-11 01:45:00,186.13,692.92
2025-01-11 02:00:00,186.75,694.01
2025-01-11 02:15:00,185.79,693.35
2025-01-11 02:30:00,185.5,693.39
2025-01-11 02:45:00,186.24,694.94
2025-01-11 03:00:00,186.66,696.6
2025-01-11 03:15:00,186.64,695.73
2025-01-11 03:30:00,185.52,694.99
2025-01-11 03:45:00,185.59,694.23
2025-01-11 04:00:00,185.89,694.41
2025-01-11 04:15:00,185.97,695.23
2025-01-11 04:30:00,186.45,695.54
2025-01-11 04:45:00,185.09,695.29
2025-01-11 05:00:00,185.43,694.61
2025-01-11 05:15:00,185.32,694.64
2025-01-11 05:30:00,184.68,694.64
2025-01-11 05:45:00,185.16,695.93
2025-01-11 06:00:00,185.47,695.8
2025-01-11 06:15:00,186.18,697.23
2025-01-11 06:30:00,186.68,697.85
2025-01-11 06:45:00,186.69,697.44
2025-01-11 07:00:00,186.91,697.05
2025-01-11 07:15:00,187.1,696.85
2025-01-11 07:30:00,187.4,696.69
2025-01-11 07:45:00,186.91,696.71
2025-01-11 08:00:00,187.36,697.28
2025-01-11 08:15:00,187.08,696.66
2025-01-11 08:30:00,186.35,695.83
2025-01-11 08:45:00,186.54,695.85
2025-01-11 09:00:00,186.1,695.15
2025-01-11 09:15:00,186.26,695.37
2025-01-11 09:30:00,187.39,696.53
2025-01-11 09:45:00,187.91,696.51
2025-01-11 10:00:00,187.34,696.12
2025-01-11 10:15:00,186.93,696.13
2025-01-11 10:30:00,187.18,695.71
2025-01-11 10:45:00,186.95,695.4
2025-01-11 11:00:00,186.58,694.38
2025-01-11 11:15:00,186.32,694.28
2025-01-11 11:30:00,187.33,696.2
2025-01-11 11:45:00,187.21,695.63
2025-01-11 12:00:00,186.02,693.91
2025-01-11 12:15:00,186.15,694.7
2025-01-11 12:30:00,186.45,694.92
2025-01-11 12:45:00,186.62,695.18
2025-01-11 13:00:00,187.27,696.27
2025-01-11 13:15:00,187.14,696.13
2025-01-11 13:30:00,186.97,695.49
2025-01-11 13:45:00,187.65,696.13
2025-01-11 14:00:00,187.64,696.2
2025-01-11 14:15:00,187.56,696.5
2025-01-11 14:30:00,187.3,695.69
2025-01-11 14:45:00,187.75,696.96
2025-01-11 15:00:00,187.67,697.11
2025-01-11 15:15:00,188.74,698.5
2025-01-11 15:30:00,188.99,698.21
2025-01-11 15:45:00,190.41,699.5
2025-01-11 16:00:00,190.78,699.8
2025-01-11 16:15:00,191.06,700.06
2025-01-11 16:30:00,191.52,700.25
2025-01-11 16:45:00,191.01,700.61
2025-01-11 17:00:00,190.19,699.76
2025-01-11 17:15:00,188.99,698.48
2025-01-11 17:30:00,189.22,698.99
2025-01-11 17:45:00,188.31,697.22
2025-01-11 18:00:00,188.14,696.85
2025-01-11 18:15:00,188.58,697.8
2025-01-11 18:30:00,188.41,697.65
2025-01-11 18:45:00,188.09,696.7
2025-01-11 19:00:00,187.83,696.84
2025-01-11 19:15:00,187.47,696.59
2025-01-11 19:30:00,187.81,697.39
2025-01-11 19:45:00,187.35,697.59
2025-01-11 20:00:00,187.13,696.99
2025-01-11 20:15:00,186.65,696.27
2025-01-11 20:30:00,187.07,697.14
2025-01-11 20:45:00,187.59,698.13
2025-01-11 21:00:00,187.53,697.21
2025-01-11 21:15:00,187.23,696.53
2025-01-11 21:30:00,187.55,696.44
2025-01-11 21:45:00,188.39,696.9
2025-01-11 22:00:00,187.96,695.92
2025-01-11 22:15:00,187.13,695.28
2025-01-11 22:30:00,187.42,695.39
2025-01-11 22:45:00,187.31,696.0
2025-01-11 23:00:00,186.89,695.51
2025-01-11 23:15:00,187.25,696.24
2025-01-11 23:30:00,187.23,697.15
2025-01-11 23:45:00,186.81,696.0
2025-01-12 00:00:00,187.1,696.38
2025-01-12 00:15:00,186.97,695.86
2025-01-12 00:30:00,186.62,695.42
2025-01-12 00:45:00,186.68,695.39
2025-01-12 01:00:00,186.53,695.16
2025-01-12 01:15:00,186.32,694.5
2025-01-12 01:30:00,186.56,694.21
2025-01-12 01:45:00,185.93,693.6
2025-01-12 02:00:00,185.83,692.99
2025-01-12 02:15:00,186.35,694.2
2025-01-12 02:30:00,186.21,693.85
2025-01-12 02:45:00,186.57,694.26
2025-01-12 03:00:00,186.81,694.56
2025-01-12 03:15:00,186.6,694.21
2025-01-12 03:30:00,186.48,693.49
2025-01-12 03:45:00,185.97,692.32
2025-01-12 04:00:00,186.36,693.43
2025-01-12 04:15:00,185.78,692.37
2025-01-12 04:30:00,185.37,690.93
2025-01-12 04:45:00,185.82,691.99
2025-01-12 05:00:00,185.99,692.27
2025-01-12 05:15:00,185.6,691.17
2025-01-12 05:30:00,186.01,690.8
2025-01-12 05:45:00,186.12,690.45
2025-01-12 06:00:00,186.33,690.56
2025-01-12 06:15:00,186.63,691.39
2025-01-12 06:30:00,186.98,691.59
2025-01-12 06:45:00,186.68,691.1
2025-01-12 07:00:00,186.81,691.49
2025-01-12 07:15:00,187.09,692.49
2025-01-12 07:30:00,187.26,692.35
2025-01-12 07:45:00,187.03,691.85
2025-01-12 08:00:00,187.77,692.39
2025-01-12 08:15:00,188.33,693.55
2025-01-12 08:30:00,188.03,692.57
2025-01-12 08:45:00,188.06,692.68
2025-01-12 09:00:00,188.34,693.36
2025-01-12 09:15:00,188.31,692.91
2025-01-12 09:30:00,188.31,692.6
2025-01-12 09:45:00,188.42,692.46
2025-01-12 10:00:00,188.4,692.93
2025-01-12 10:15:00,190.42,695.3
2025-01-12 10:30:00,190.2,695.01
2025-01-12 10:45:00,190.45,695.19
2025-01-12 11:00:00,189.59,694.41
2025-01-12 11:15:00,189.82,694.23
2025-01-12 11:30:00,190.35,695.16
2025-01-12 11:45:00,190.0,694.8
2025-01-12 12:00:00,189.89,695.63
2025-01-12 12:15:00,189.82,694.72
2025-01-12 12:30:00,190.5,695.84
2025-01-12 12:45:00,189.91,695.92
2025-01-12 13:00:00,190.02,696.48
2025-01-12 13:15:00,190.12,696.47
2025-01-12 13:30:00,189.29,695.51
2025-01-12 13:45:00,189.58,696.01
2025-01-12 14:00:00,189.19,695.88
2025-01-12 14:15:00,188.84,695.91
2025-01-12 14:30:00,188.98,696.04
2025-01-12 14:45:00,188.9,696.08
2025-01-12 15:00:00,189.79,697.26
2025-01-12 15:15:00,189.75,697.04
2025-01-12 15:30:00,189.24,696.37
2025-01-12 15:45:00,189.35,696.3
2025-01-12 16:00:00,188.52,694.97
2025-01-12 16:15:00,188.93,695.2
2025-01-12 16:30:00,188.77,694.38
2025-01-12 16:45:00,188.45,693.55
2025-01-12 17:00:00,187.28,690.93
2025-01-12 17:15:00,186.76,690.73
2025-01-12 17:30:00,187.14,691.25
2025-01-12 17:45:00,186.99,691.3
2025-01-12 18:00:00,187.32,691.19
2025-01-12 18:15:00,187.25,691.49
2025-01-12 18:30:00,188.33,693.18
2025-01-12 18:45:00,188.51,693.34
2025-01-12 19:00:00,188.56,694.17
2025-01-12 19:15:00,190.44,697.12
2025-01-12 19:30:00,190.97,697.79
2025-01-12 19:45:00,190.64,696.69
2025-01-12 20:00:00,189.7,695.16
2025-01-12 20:15:00,189.89,695.53
2025-01-12 20:30:00,188.05,693.2
2025-01-12 20:45:00,187.42,691.09
2025-01-12 21:00:00,186.93,691.32
2025-01-12 21:15:00,186.98,691.05
2025-01-12 21:30:00,185.45,687.31
2025-01-12 21:45:00,185.75,688.27
2025-01-12 22:00:00,185.86,688.6
2025-01-12 22:15:00,185.52,687.74
2025-01-12 22:30:00,185.45,687.4
2025-01-12 22:45:00,185.03,685.91
2025-01-12 23:00:00,185.71,687.9
2025-01-12 23:15:00,186.58,689.28
2025-01-12 23:30:00,185.82,687.64
2025-01-12 23:45:00,185.36,686.51
2025-01-13 00:00:00,184.61,684.51
2025-01-13 00:15:00,184.53,682.73
2025-01-13 00:30:00,184.05,682.59
2025-01-13 00:45:00,183.89,682.65
2025-01-13 01:00:00,184.32,683.31
2025-01-13 01:15:00,183.56,681.94
2025-01-13 01:30:00,183.16,680.34
2025-01-13 01:45:00,182.07,679.02
2025-01-13 02:00:00,182.09,680.05
2025-01-13 02:15:00,182.71,682.31
2025-01-13 02:30:00,183.08,683.29
2025-01-13 02:45:00,182.46,682.73
2025-01-13 03:00:00,182.16,680.88
2025-01-13 03:15:00,181.03,678.48
2025-01-13 03:30:00,181.25,678.71
2025-01-13 03:45:00,180.56,677.66
2025-01-13 04:00:00,180.32,676.07
2025-01-13 04:15:00,179.9,672.4
2025-01-13 04:30:00,180.04,674.11
2025-01-13 04:45:00,179.98,674.11
2025-01-13 05:00:00,179.4,671.51
2025-01-13 05:15:00,178.62,668.49
2025-01-13 05:30:00,179.04,667.99
2025-01-13 05:45:00,178.4,667.47
2025-01-13 06:00:00,177.32,664.9
2025-01-13 06:15:00,177.0,663.82
2025-01-13 06:30:00,176.28,661.51
2025-01-13 06:45:00,175.41,661.05
2025-01-13 07:00:00,176.88,664.81
2025-01-13 07:15:00,176.85,665.79
2025-01-13 07:30:00,176.56,666.0
2025-01-13 07:45:00,175.22,664.71
2025-01-13 08:00:00,176.78,668.59
2025-01-13 08:15:00,177.15,669.96
2025-01-13 08:30:00,176.28,669.49
2025-01-13 08:45:00,175.89,669.92
2025-01-13 09:00:00,176.28,669.31
2025-01-13 09:15:00,175.41,669.24
2025-01-13 09:30:00,174.8,671.52
2025-01-13 09:45:00,175.48,672.03
2025-01-13 10:00:00,178.08,676.91
2025-01-13 10:15:00,178.69,675.09
2025-01-13 10:30:00,180.0,678.68
2025-01-13 10:45:00,178.8,677.22
2025-01-13 11:00:00,178.66,677.15
2025-01-13 11:15:00,177.91,676.01
2025-01-13 11:30:00,178.18,678.58
2025-01-13 11:45:00,176.26,673.08
2025-01-13 12:00:00,176.89,674.64
2025-01-13 12:15:00,177.68,675.51
2025-01-13 12:30:00,176.2,671.55
2025-01-13 12:45:00,176.37,670.64
2025-01-13 13:00:00,176.33,670.23
2025-01-13 13:15:00,174.54,666.39
2025-01-13 13:30:00,175.23,668.54
2025-01-13 13:45:00,175.99,670.82
2025-01-13 14:00:00,176.52,671.34
2025-01-13 14:15:00,176.99,671.8
2025-01-13 14:30:00,178.07,673.73
2025-01-13 14:45:00,177.6,672.66
2025-01-13 15:00:00,176.91,671.59
2025-01-13 15:15:00,177.73,673.15
2025-01-13 15:30:00,180.14,677.72
2025-01-13 15:45:00,181.58,681.9
2025-01-13 16:00:00,181.58,682.16
2025-01-13 16:15:00,181.74,681.58
2025-01-13 16:30:00,182.01,682.76
2025-01-13 16:45:00,181.89,682.99
2025-01-13 17:00:00,183.09,684.36
2025-01-13 17:15:00,183.07,686.0
2025-01-13 17:30:00,182.51,684.91
2025-01-13 17:45:00,183.11,686.48
2025-01-13 18:00:00,183.39,686.54
2025-01-13 18:15:00,183.2,686.8
2025-01-13 18:30:00,183.29,687.92
2025-01-13 18:45:00,182.87,688.64
2025-01-13 19:00:00,181.95,687.81
2025-01-13 19:15:00,182.54,688.8
2025-01-13 19:30:00,182.29,686.5
2025-01-13 19:45:00,182.37,687.47
2025-01-13 20:00:00,184.11,690.04
2025-01-13 20:15:00,183.18,690.92
2025-01-13 20:30:00,182.75,689.43
2025-01-13 20:45:00,182.63,688.91
2025-01-13 21:00:00,183.02,690.0
2025-01-13 21:15:00,183.85,691.39
2025-01-13 21:30:00,183.6,690.23
2025-01-13 21:45:00,183.39,690.2
2025-01-13 22:00:00,184.16,691.55
2025-01-13 22:15:00,184.56,692.11
2025-01-13 22:30:00,184.52,692.24
2025-01-13 22:45:00,184.19,692.02
2025-01-13 23:00:00,184.86,692.58
2025-01-13 23:15:00,184.98,690.4
2025-01-13 23:30:00,185.03,689.71
2025-01-13 23:45:00,185.88,689.83
2025-01-14 00:00:00,186.53,691.2
2025-01-14 00:15:00,185.71,689.43
2025-01-14 00:30:00,185.24,689.09
2025-01-14 00:45:00,185.19,687.77
2025-01-14 01:00:00,185.51,688.18
2025-01-14 01:15:00,186.07,690.07
2025-01-14 01:30:00,186.35,690.5
2025-01-14 01:45:00,186.3,690.8
2025-01-14 02:00:00,185.92,690.42
2025-01-14 02:15:00,186.03,690.0
2025-01-14 02:30:00,185.61,689.38
2025-01-14 02:45:00,185.61,689.02
2025-01-14 03:00:00,186.96,691.06
2025-01-14 03:15:00,186.56,690.7
2025-01-14 03:30:00,187.08,691.67
2025-01-14 03:45:00,186.88,691.69
2025-01-14 04:00:00,187.16,693.16
2025-01-14 04:15:00,188.64,694.8
2025-01-14 04:30:00,189.85,696.21
2025-01-14 04:45:00,189.45,696.81
2025-01-14 05:00:00,188.01,695.05
2025-01-14 05:15:00,188.19,696.6
2025-01-14 05:30:00,188.2,696.19
2025-01-14 05:45:00,187.75,695.56
2025-01-14 06:00:00,187.86,694.56
2025-01-14 06:15:00,187.94,694.11
2025-01-14 06:30:00,186.99,694.51
2025-01-14 06:45:00,187.06,694.6
2025-01-14 07:00:00,186.51,692.8
2025-01-14 07:15:00,186.37,692.12
2025-01-14 07:30:00,186.56,692.78
2025-01-14 07:45:00,186.03,692.94
2025-01-14 08:00:00,186.22,693.7
2025-01-14 08:15:00,185.85,693.3
2025-01-14 08:30:00,187.43,696.35
2025-01-14 08:45:00,188.05,697.05
2025-01-14 09:00:00,187.98,696.26
2025-01-14 09:15:00,189.1,696.93
2025-01-14 09:30:00,188.95,696.98
2025-01-14 09:45:00,187.2,695.01
2025-01-14 10:00:00,188.04,696.79
2025-01-14 10:15:00,187.7,695.99
2025-01-14 10:30:00,188.4,696.57
2025-01-14 10:45:00,186.85,695.13
2025-01-14 11:00:00,186.36,694.66
2025-01-14 11:15:00,186.61,695.6
2025-01-14 11:30:00,186.03,694.6
2025-01-14 11:45:00,186.49,696.33
2025-01-14 12:00:00,187.08,697.85
2025-01-14 12:15:00,187.46,698.32
2025-01-14 12:30:00,187.0,697.9
2025-01-14 12:45:00,186.63,697.75
2025-01-14 13:00:00,186.1,697.6
2025-01-14 13:15:00,186.79,698.34
2025-01-14 13:30:00,186.6,697.86
2025-01-14 13:45:00,186.63,698.04
2025-01-14 14:00:00,186.56,698.74
2025-01-14 14:15:00,186.71,699.17
2025-01-14 14:30:00,187.48,698.82
2025-01-14 14:45:00,187.08,698.1
2025-01-14 15:00:00,186.38,697.44
2025-01-14 15:15:00,186.93,698.14
2025-01-14 15:30:00,186.59,697.75
2025-01-14 15:45:00,187.17,697.54
2025-01-14 16:00:00,187.21,698.9
2025-01-14 16:15:00,187.52,699.59
2025-01-14 16:30:00,186.81,698.48
2025-01-14 16:45:00,187.26,698.96
2025-01-14 17:00:00,187.1,699.0
2025-01-14 17:15:00,187.89,699.71
2025-01-14 17:30:00,188.27,699.94
2025-01-14 17:45:00,188.69,699.91
2025-01-14 18:00:00,188.22,698.98
2025-01-14 18:15:00,187.94,699.04
2025-01-14 18:30:00,188.11,699.11
2025-01-14 18:45:00,187.57,698.89
2025-01-14 19:00:00,187.81,699.89
2025-01-14 19:15:00,187.9,701.75
2025-01-14 19:30:00,187.48,700.52
2025-01-14 19:45:00,187.44,700.01
2025-01-14 20:00:00,187.63,699.72
2025-01-14 20:15:00,188.39,700.55
