datetime,XRP/USD:Binance,BNB/USD:Binance
2025-01-07 15:30:00,2.2655,694.01
2025-01-07 15:45:00,2.2771,696.17
2025-01-07 16:00:00,2.2959,698.01
2025-01-07 16:15:00,2.2911,697.49
2025-01-07 16:30:00,2.2866,694.07
2025-01-07 16:45:00,2.2698,691.85
2025-01-07 17:00:00,2.2847,695.32
2025-01-07 17:15:00,2.2796,694.63
2025-01-07 17:30:00,2.2941,695.99
2025-01-07 17:45:00,2.2964,696.62
2025-01-07 18:00:00,2.2791,693.63
2025-01-07 18:15:00,2.2863,696.89
2025-01-07 18:30:00,2.2816,697.21
2025-01-07 18:45:00,2.2712,698.01
2025-01-07 19:00:00,2.3033,701.52
2025-01-07 19:15:00,2.3021,705.11
2025-01-07 19:30:00,2.3326,705.24
2025-01-07 19:45:00,2.3316,705.54
2025-01-07 20:00:00,2.3069,701.58
2025-01-07 20:15:00,2.3134,701.83
2025-01-07 20:30:00,2.3097,700.39
2025-01-07 20:45:00,2.3463,699.94
2025-01-07 21:00:00,2.3386,700.44
2025-01-07 21:15:00,2.3556,701.6
2025-01-07 21:30:00,2.3471,700.97
2025-01-07 21:45:00,2.3355,699.31
2025-01-07 22:00:00,2.3308,697.74
2025-01-07 22:15:00,2.3363,698.67
2025-01-07 22:30:00,2.3244,698.01
2025-01-07 22:45:00,2.3198,697.26
2025-01-07 23:00:00,2.331,697.97
2025-01-07 23:15:00,2.3202,697.12
2025-01-07 23:30:00,2.3061,694.45
2025-01-07 23:45:00,2.3098,694.01
2025-01-08 00:00:00,2.3183,694.74
2025-01-08 00:15:00,2.3215,695.19
2025-01-08 00:30:00,2.312,694.44
2025-01-08 00:45:00,2.2974,691.26
2025-01-08 01:00:00,2.3129,692.94
2025-01-08 01:15:00,2.2925,689.97
2025-01-08 01:30:00,2.2918,690.1
2025-01-08 01:45:00,2.2614,682.51
2025-01-08 02:00:00,2.2827,687.56
2025-01-08 02:15:00,2.2783,691.49
2025-01-08 02:30:00,2.275,693.51
2025-01-08 02:45:00,2.2863,694.65
2025-01-08 03:00:00,2.3043,698.07
2025-01-08 03:15:00,2.3182,698.95
2025-01-08 03:30:00,2.3294,702.23
2025-01-08 03:45:00,2.3245,702.33
2025-01-08 04:00:00,2.3302,702.15
2025-01-08 04:15:00,2.3246,702.63
2025-01-08 04:30:00,2.3199,703.07
2025-01-08 04:45:00,2.3069,699.04
2025-01-08 05:00:00,2.3112,699.03
2025-01-08 05:15:00,2.3375,700.63
2025-01-08 05:30:00,2.3236,697.37
2025-01-08 05:45:00,2.3298,698.66
2025-01-08 06:00:00,2.3179,696.33
2025-01-08 06:15:00,2.3218,697.42
2025-01-08 06:30:00,2.3071,694.69
2025-01-08 06:45:00,2.3262,695.92
2025-01-08 07:00:00,2.3628,698.88
2025-01-08 07:15:00,2.3469,698.15
2025-01-08 07:30:00,2.3325,696.32
2025-01-08 07:45:00,2.3128,693.09
2025-01-08 08:00:00,2.3325,696.9
2025-01-08 08:15:00,2.3233,697.64
2025-01-08 08:30:00,2.3215,696.2
2025-01-08 08:45:00,2.3139,696.35
2025-01-08 09:00:00,2.324,695.48
2025-01-08 09:15:00,2.3257,698.17
2025-01-08 09:30:00,2.3216,695.7
2025-01-08 09:45:00,2.3169,695.28
2025-01-08 10:00:00,2.3139,694.31
2025-01-08 10:15:00,2.2884,692.6
2025-01-08 10:30:00,2.2828,690.9
2025-01-08 10:45:00,2.3091,693.49
2025-01-08 11:00:00,2.3059,691.66
2025-01-08 11:15:00,2.2914,690.32
2025-01-08 11:30:00,2.2928,690.99
2025-01-08 11:45:00,2.2747,686.91
2025-01-08 12:00:00,2.2449,685.74
2025-01-08 12:15:00,2.214,680.77
2025-01-08 12:30:00,2.2525,686.26
2025-01-08 12:45:00,2.2815,689.38
2025-01-08 13:00:00,2.3038,691.52
2025-01-08 13:15:00,2.3312,695.36
2025-01-08 13:30:00,2.3182,693.23
2025-01-08 13:45:00,2.3023,691.09
2025-01-08 14:00:00,2.3102,691.53
2025-01-08 14:15:00,2.3264,693.2
2025-01-08 14:30:00,2.3092,690.07
2025-01-08 14:45:00,2.3157,689.57
2025-01-08 15:00:00,2.2998,687.62
2025-01-08 15:15:00,2.314,689.36
2025-01-08 15:30:00,2.3256,689.72
2025-01-08 15:45:00,2.3232,689.63
2025-01-08 16:00:00,2.3225,688.11
2025-01-08 16:15:00,2.3314,689.0
2025-01-08 16:30:00,2.3526,690.91
2025-01-08 16:45:00,2.3394,691.29
2025-01-08 17:00:00,2.3567,694.69
2025-01-08 17:15:00,2.3619,695.3
2025-01-08 17:30:00,2.3943,697.0
2025-01-08 17:45:00,2.3886,697.29
2025-01-08 18:00:00,2.3754,695.7
2025-01-08 18:15:00,2.3695,696.59
2025-01-08 18:30:00,2.3814,696.95
2025-01-08 18:45:00,2.3731,696.03
2025-01-08 19:00:00,2.3793,696.71
2025-01-08 19:15:00,2.3676,695.83
2025-01-08 19:30:00,2.3708,696.37
2025-01-08 19:45:00,2.376,698.74
2025-01-08 20:00:00,2.3773,699.67
2025-01-08 20:15:00,2.3893,700.32
2025-01-08 20:30:00,2.3806,700.39
2025-01-08 20:45:00,2.3728,699.8
2025-01-08 21:00:00,2.3499,696.86
2025-01-08 21:15:00,2.3565,698.3
2025-01-08 21:30:00,2.3603,699.56
2025-01-08 21:45:00,2.3611,699.72
2025-01-08 22:00:00,2.3496,697.52
2025-01-08 22:15:00,2.3444,696.63
2025-01-08 22:30:00,2.3525,697.27
2025-01-08 22:45:00,2.3485,696.3
2025-01-08 23:00:00,2.339,694.97
2025-01-08 23:15:00,2.3525,696.32
2025-01-08 23:30:00,2.3572,697.85
2025-01-08 23:45:00,2.3626,700.01
2025-01-09 00:00:00,2.3583,699.48
2025-01-09 00:15:00,2.3615,699.96
2025-01-09 00:30:00,2.3503,699.43
2025-01-09 00:45:00,2.3489,699.16
2025-01-09 01:00:00,2.3496,699.18
2025-01-09 01:15:00,2.3507,699.23
2025-01-09 01:30:00,2.344,699.15
2025-01-09 01:45:00,2.3307,697.61
2025-01-09 02:00:00,2.3264,696.37
2025-01-09 02:15:00,2.3049,693.14
2025-01-09 02:30:00,2.311,691.96
2025-01-09 02:45:00,2.3127,690.55
2025-01-09 03:00:00,2.3026,688.67
2025-01-09 03:15:00,2.3116,691.56
2025-01-09 03:30:00,2.3248,696.3
2025-01-09 03:45:00,2.318,695.19
2025-01-09 04:00:00,2.3141,697.87
2025-01-09 04:15:00,2.3175,698.14
2025-01-09 04:30:00,2.3199,698.91
2025-01-09 04:45:00,2.3183,698.89
2025-01-09 05:00:00,2.3174,698.21
2025-01-09 05:15:00,2.3062,696.33
2025-01-09 05:30:00,2.2975,696.44
2025-01-09 05:45:00,2.3014,698.98
2025-01-09 06:00:00,2.3071,700.12
2025-01-09 06:15:00,2.3096,700.28
2025-01-09 06:30:00,2.3025,699.04
2025-01-09 06:45:00,2.304,699.96
2025-01-09 07:00:00,2.3052,701.13
2025-01-09 07:15:00,2.3075,700.54
2025-01-09 07:30:00,2.2876,698.41
2025-01-09 07:45:00,2.2974,698.44
2025-01-09 08:00:00,2.2889,696.62
2025-01-09 08:15:00,2.2886,696.51
2025-01-09 08:30:00,2.2541,691.49
2025-01-09 08:45:00,2.2361,686.4
2025-01-09 09:00:00,2.2663,686.49
2025-01-09 09:15:00,2.269,685.45
2025-01-09 09:30:00,2.2613,681.65
2025-01-09 09:45:00,2.274,686.93
2025-01-09 10:00:00,2.2765,688.9
2025-01-09 10:15:00,2.3219,694.17
2025-01-09 10:30:00,2.3231,696.6
2025-01-09 10:45:00,2.3205,696.98
2025-01-09 11:00:00,2.3148,695.51
2025-01-09 11:15:00,2.3086,693.49
2025-01-09 11:30:00,2.3125,694.84
2025-01-09 11:45:00,2.3215,695.8
2025-01-09 12:00:00,2.3255,694.12
2025-01-09 12:15:00,2.3281,694.31
2025-01-09 12:30:00,2.3212,691.73
2025-01-09 12:45:00,2.2905,685.63
2025-01-09 13:00:00,2.3016,687.97
2025-01-09 13:15:00,2.3027,687.87
2025-01-09 13:30:00,2.3134,688.9
2025-01-09 13:45:00,2.3107,688.52
2025-01-09 14:00:00,2.3099,688.69
2025-01-09 14:15:00,2.2933,685.99
2025-01-09 14:30:00,2.2807,683.61
2025-01-09 14:45:00,2.2793,680.15
2025-01-09 15:00:00,2.2708,679.36
2025-01-09 15:15:00,2.2657,676.76
2025-01-09 15:30:00,2.2712,678.51
2025-01-09 15:45:00,2.2787,680.22
2025-01-09 16:00:00,2.282,681.89
2025-01-09 16:15:00,2.2773,683.22
2025-01-09 16:30:00,2.2724,683.72
2025-01-09 16:45:00,2.2649,683.64
2025-01-09 17:00:00,2.2637,682.96
2025-01-09 17:15:00,2.2768,686.0
2025-01-09 17:30:00,2.291,688.11
2025-01-09 17:45:00,2.2909,687.72
2025-01-09 18:00:00,2.2889,687.27
2025-01-09 18:15:00,2.2777,685.94
2025-01-09 18:30:00,2.2718,684.45
2025-01-09 18:45:00,2.2722,685.48
2025-01-09 19:00:00,2.2842,687.47
2025-01-09 19:15:00,2.2786,686.9
2025-01-09 19:30:00,2.28,686.52
2025-01-09 19:45:00,2.2726,686.17
2025-01-09 20:00:00,2.2745,684.64
2025-01-09 20:15:00,2.264,684.5
2025-01-09 20:30:00,2.2804,686.79
2025-01-09 20:45:00,2.2841,686.86
2025-01-09 21:00:00,2.2805,686.7
2025-01-09 21:15:00,2.2897,688.82
2025-01-09 21:30:00,2.2822,687.5
2025-01-09 21:45:00,2.2777,687.61
2025-01-09 22:00:00,2.283,687.99
2025-01-09 22:15:00,2.2828,687.49
2025-01-09 22:30:00,2.2816,686.65
2025-01-09 22:45:00,2.2883,687.9
2025-01-09 23:00:00,2.2936,688.71
2025-01-09 23:15:00,2.2867,687.83
2025-01-09 23:30:00,2.285,688.57
2025-01-09 23:45:00,2.2884,689.68
2025-01-10 00:00:00,2.2877,689.94
2025-01-10 00:15:00,2.287,689.23
2025-01-10 00:30:00,2.3033,692.2
2025-01-10 00:45:00,2.2997,691.5
2025-01-10 01:00:00,2.2967,690.65
2025-01-10 01:15:00,2.2936,691.51
2025-01-10 01:30:00,2.2936,691.77
2025-01-10 01:45:00,2.3007,693.5
2025-01-10 02:00:00,2.302,694.19
2025-01-10 02:15:00,2.3085,694.53
2025-01-10 02:30:00,2.3231,696.59
2025-01-10 02:45:00,2.3102,695.5
2025-01-10 03:00:00,2.3163,696.17
2025-01-10 03:15:00,2.3179,696.15
2025-01-10 03:30:00,2.3092,696.43
2025-01-10 03:45:00,2.3107,696.76
2025-01-10 04:00:00,2.3086,698.21
2025-01-10 04:15:00,2.3137,697.64
2025-01-10 04:30:00,2.3115,697.73
2025-01-10 04:45:00,2.3132,697.34
2025-01-10 05:00:00,2.317,697.75
2025-01-10 05:15:00,2.3096,696.61
2025-01-10 05:30:00,2.3151,697.23
2025-01-10 05:45:00,2.3206,698.51
2025-01-10 06:00:00,2.31,697.19
2025-01-10 06:15:00,2.3081,696.45
2025-01-10 06:30:00,2.3062,695.98
2025-01-10 06:45:00,2.3095,696.9
2025-01-10 07:00:00,2.3034,696.29
2025-01-10 07:15:00,2.2999,695.01
2025-01-10 07:30:00,2.299,695.43
2025-01-10 07:45:00,2.3093,696.36
2025-01-10 08:00:00,2.311,696.09
2025-01-10 08:15:00,2.3097,696.11
2025-01-10 08:30:00,2.2719,690.98
2025-01-10 08:45:00,2.2782,690.89
2025-01-10 09:00:00,2.2969,694.2
2025-01-10 09:15:00,2.2982,695.38
2025-01-10 09:30:00,2.2993,694.17
2025-01-10 09:45:00,2.2942,693.15
2025-01-10 10:00:00,2.2527,686.1
2025-01-10 10:15:00,2.2733,692.31
2025-01-10 10:30:00,2.2917,693.91
2025-01-10 10:45:00,2.2889,693.13
2025-01-10 11:00:00,2.2799,691.54
2025-01-10 11:15:00,2.2723,690.71
2025-01-10 11:30:00,2.2844,691.86
2025-01-10 11:45:00,2.2758,690.65
2025-01-10 12:00:00,2.2736,690.3
2025-01-10 12:15:00,2.2969,694.89
2025-01-10 12:30:00,2.3075,696.49
2025-01-10 12:45:00,2.35,700.68
2025-01-10 13:00:00,2.3488,698.4
2025-01-10 13:15:00,2.3317,697.46
2025-01-10 13:30:00,2.3281,697.4
2025-01-10 13:45:00,2.3353,696.97
2025-01-10 14:00:00,2.3327,692.57
2025-01-10 14:15:00,2.3438,691.78
2025-01-10 14:30:00,2.346,693.11
2025-01-10 14:45:00,2.3583,694.35
2025-01-10 15:00:00,2.3556,693.11
2025-01-10 15:15:00,2.354,691.88
2025-01-10 15:30:00,2.3519,690.79
2025-01-10 15:45:00,2.3566,691.55
2025-01-10 16:00:00,2.3543,691.91
2025-01-10 16:15:00,2.357,693.2
2025-01-10 16:30:00,2.3513,693.36
2025-01-10 16:45:00,2.3393,692.16
2025-01-10 17:00:00,2.335,690.69
2025-01-10 17:15:00,2.3431,692.68
2025-01-10 17:30:00,2.35,693.63
2025-01-10 17:45:00,2.3427,693.56
2025-01-10 18:00:00,2.3402,693.76
2025-01-10 18:15:00,2.342,694.06
2025-01-10 18:30:00,2.3453,694.22
2025-01-10 18:45:00,2.3414,693.21
2025-01-10 19:00:00,2.344,693.25
2025-01-10 19:15:00,2.3386,692.5
2025-01-10 19:30:00,2.3433,692.25
2025-01-10 19:45:00,2.3603,693.38
2025-01-10 20:00:00,2.3531,692.74
2025-01-10 20:15:00,2.3564,691.71
2025-01-10 20:30:00,2.3466,690.74
2025-01-10 20:45:00,2.3552,691.42
2025-01-10 21:00:00,2.3474,690.77
2025-01-10 21:15:00,2.3427,691.29
2025-01-10 21:30:00,2.3447,692.82
2025-01-10 21:45:00,2.3475,693.08
2025-01-10 22:00:00,2.3341,691.5
2025-01-10 22:15:00,2.3306,691.08
2025-01-10 22:30:00,2.3345,691.87
2025-01-10 22:45:00,2.3314,691.64
2025-01-10 23:00:00,2.335,691.8
2025-01-10 23:15:00,2.3312,691.54
2025-01-10 23:30:00,2.3288,691.5
2025-01-10 23:45:00,2.3336,692.6
2025-01-11 00:00:00,2.3354,693.34
2025-01-11 00:15:00,2.3297,693.14
2025-01-11 00:30:00,2.3335,694.18
2025-01-11 00:45:00,2.3323,694.68
2025-01-11 01:00:00,2.3365,694.34
2025-01-11 01:15:00,2.3419,694.4
2025-01-11 01:30:00,2.3433,694.11
2025-01-11 01:45:00,2.3382,692.92
2025-01-11 02:00:00,2.345,694.01
2025-01-11 02:15:00,2.3399,693.35
2025-01-11 02:30:00,2.3371,693.39
2025-01-11 02:45:00,2.344,694.94
2025-01-11 03:00:00,2.3484,696.6
2025-01-11 03:15:00,2.3477,695.73
2025-01-11 03:30:00,2.3421,694.99
2025-01-11 03:45:00,2.3403,694.23
2025-01-11 04:00:00,2.3497,694.41
2025-01-11 04:15:00,2.3582,695.23
2025-01-11 04:30:00,2.3543,695.54
2025-01-11 04:45:00,2.3561,695.29
2025-01-11 05:00:00,2.3593,694.61
2025-01-11 05:15:00,2.3645,694.64
2025-01-11 05:30:00,2.3754,694.64
2025-01-11 05:45:00,2.3866,695.93
2025-01-11 06:00:00,2.3792,695.8
2025-01-11 06:15:00,2.3939,697.23
2025-01-11 06:30:00,2.413,697.85
2025-01-11 06:45:00,2.4195,697.44
2025-01-11 07:00:00,2.4062,697.05
2025-01-11 07:15:00,2.4138,696.85
2025-01-11 07:30:00,2.4105,696.69
2025-01-11 07:45:00,2.406,696.71
2025-01-11 08:00:00,2.3962,697.28
2025-01-11 08:15:00,2.3883,696.66
2025-01-11 08:30:00,2.3888,695.83
2025-01-11 08:45:00,2.3941,695.85
2025-01-11 09:00:00,2.3859,695.15
2025-01-11 09:15:00,2.3852,695.37
2025-01-11 09:30:00,2.3976,696.53
2025-01-11 09:45:00,2.4021,696.51
2025-01-11 10:00:00,2.3943,696.12
2025-01-11 10:15:00,2.4086,696.13
2025-01-11 10:30:00,2.415,695.71
2025-01-11 10:45:00,2.4075,695.4
2025-01-11 11:00:00,2.4089,694.38
2025-01-11 11:15:00,2.4197,694.28
2025-01-11 11:30:00,2.4345,696.2
2025-01-11 11:45:00,2.4748,695.63
2025-01-11 12:00:00,2.4524,693.91
2025-01-11 12:15:00,2.4771,694.7
2025-01-11 12:30:00,2.4873,694.92
2025-01-11 12:45:00,2.4822,695.18
2025-01-11 13:00:00,2.4831,696.27
2025-01-11 13:15:00,2.4962,696.13
2025-01-11 13:30:00,2.486,695.49
2025-01-11 13:45:00,2.4899,696.13
2025-01-11 14:00:00,2.4831,696.2
2025-01-11 14:15:00,2.4959,696.5
2025-01-11 14:30:00,2.4991,695.69
2025-01-11 14:45:00,2.5301,696.96
2025-01-11 15:00:00,2.5101,697.11
2025-01-11 15:15:00,2.5226,698.5
2025-01-11 15:30:00,2.5665,698.21
2025-01-11 15:45:00,2.5927,699.5
2025-01-11 16:00:00,2.573,699.8
2025-01-11 16:15:00,2.5633,700.06
2025-01-11 16:30:00,2.5619,700.25
2025-01-11 16:45:00,2.5739,700.61
2025-01-11 17:00:00,2.566,699.76
2025-01-11 17:15:00,2.55,698.48
2025-01-11 17:30:00,2.5519,698.99
2025-01-11 17:45:00,2.5482,697.22
2025-01-11 18:00:00,2.5574,696.85
2025-01-11 18:15:00,2.5727,697.8
2025-01-11 18:30:00,2.576,697.65
2025-01-11 18:45:00,2.5764,696.7
2025-01-11 19:00:00,2.5415,696.84
2025-01-11 19:15:00,2.5339,696.59
2025-01-11 19:30:00,2.5413,697.39
2025-01-11 19:45:00,2.521,697.59
2025-01-11 20:00:00,2.5166,696.99
2025-01-11 20:15:00,2.515,696.27
2025-01-11 20:30:00,2.5258,697.14
2025-01-11 20:45:00,2.5305,698.13
2025-01-11 21:00:00,2.5346,697.21
2025-01-11 21:15:00,2.543,696.53
2025-01-11 21:30:00,2.5368,696.44
2025-01-11 21:45:00,2.5441,696.9
2025-01-11 22:00:00,2.5395,695.92
2025-01-11 22:15:00,2.5361,695.28
2025-01-11 22:30:00,2.5324,695.39
2025-01-11 22:45:00,2.5418,696.0
2025-01-11 23:00:00,2.5442,695.51
2025-01-11 23:15:00,2.5473,696.24
2025-01-11 23:30:00,2.5488,697.15
2025-01-11 23:45:00,2.5518,696.0
2025-01-12 00:00:00,2.545,696.38
2025-01-12 00:15:00,2.5482,695.86
2025-01-12 00:30:00,2.5492,695.42
2025-01-12 00:45:00,2.5467,695.39
2025-01-12 01:00:00,2.5399,695.16
2025-01-12 01:15:00,2.5302,694.5
2025-01-12 01:30:00,2.5413,694.21
2025-01-12 01:45:00,2.523,693.6
2025-01-12 02:00:00,2.5147,692.99
2025-01-12 02:15:00,2.5254,694.2
2025-01-12 02:30:00,2.5299,693.85
2025-01-12 02:45:00,2.5421,694.26
2025-01-12 03:00:00,2.5391,694.56
2025-01-12 03:15:00,2.5442,694.21
2025-01-12 03:30:00,2.5375,693.49
2025-01-12 03:45:00,2.5239,692.32
2025-01-12 04:00:00,2.5286,693.43
2025-01-12 04:15:00,2.5106,692.37
2025-01-12 04:30:00,2.4892,690.93
2025-01-12 04:45:00,2.4955,691.99
2025-01-12 05:00:00,2.4929,692.27
2025-01-12 05:15:00,2.4816,691.17
2025-01-12 05:30:00,2.4844,690.8
2025-01-12 05:45:00,2.4851,690.45
2025-01-12 06:00:00,2.4836,690.56
2025-01-12 06:15:00,2.492,691.39
2025-01-12 06:30:00,2.503,691.59
2025-01-12 06:45:00,2.4946,691.1
2025-01-12 07:00:00,2.5082,691.49
2025-01-12 07:15:00,2.5142,692.49
2025-01-12 07:30:00,2.5075,692.35
2025-01-12 07:45:00,2.5082,691.85
2025-01-12 08:00:00,2.5142,692.39
2025-01-12 08:15:00,2.5114,693.55
2025-01-12 08:30:00,2.5079,692.57
2025-01-12 08:45:00,2.508,692.68
2025-01-12 09:00:00,2.5032,693.36
2025-01-12 09:15:00,2.4965,692.91
2025-01-12 09:30:00,2.4929,692.6
2025-01-12 09:45:00,2.5023,692.46
2025-01-12 10:00:00,2.5099,692.93
2025-01-12 10:15:00,2.532,695.3
2025-01-12 10:30:00,2.5228,695.01
2025-01-12 10:45:00,2.523,695.19
2025-01-12 11:00:00,2.5302,694.41
2025-01-12 11:15:00,2.5405,694.23
2025-01-12 11:30:00,2.5314,695.16
2025-01-12 11:45:00,2.5299,694.8
2025-01-12 12:00:00,2.5356,695.63
2025-01-12 12:15:00,2.5274,694.72
2025-01-12 12:30:00,2.5361,695.84
2025-01-12 12:45:00,2.5418,695.92
2025-01-12 13:00:00,2.54,696.48
2025-01-12 13:15:00,2.5352,696.47
2025-01-12 13:30:00,2.5316,695.51
2025-01-12 13:45:00,2.5439,696.01
2025-01-12 14:00:00,2.5399,695.88
2025-01-12 14:15:00,2.5502,695.91
2025-01-12 14:30:00,2.547,696.04
2025-01-12 14:45:00,2.5487,696.08
2025-01-12 15:00:00,2.5411,697.26
2025-01-12 15:15:00,2.5406,697.04
2025-01-12 15:30:00,2.532,696.37
2025-01-12 15:45:00,2.5412,696.3
2025-01-12 16:00:00,2.5245,694.97
2025-01-12 16:15:00,2.5266,695.2
2025-01-12 16:30:00,2.526,694.38
2025-01-12 16:45:00,2.5192,693.55
2025-01-12 17:00:00,2.4973,690.93
2025-01-12 17:15:00,2.4984,690.73
2025-01-12 17:30:00,2.4979,691.25
2025-01-12 17:45:00,2.4964,691.3
2025-01-12 18:00:00,2.4963,691.19
2025-01-12 18:15:00,2.4953,691.49
2025-01-12 18:30:00,2.505,693.18
2025-01-12 18:45:00,2.5046,693.34
2025-01-12 19:00:00,2.5073,694.17
2025-01-12 19:15:00,2.5389,697.12
2025-01-12 19:30:00,2.5451,697.79
2025-01-12 19:45:00,2.5465,696.69
2025-01-12 20:00:00,2.5328,695.16
2025-01-12 20:15:00,2.5507,695.53
2025-01-12 20:30:00,2.541,693.2
2025-01-12 20:45:00,2.5297,691.09
2025-01-12 21:00:00,2.5242,691.32
2025-01-12 21:15:00,2.5171,691.05
2025-01-12 21:30:00,2.5015,687.31
2025-01-12 21:45:00,2.5161,688.27
2025-01-12 22:00:00,2.5198,688.6
2025-01-12 22:15:00,2.5162,687.74
2025-01-12 22:30:00,2.5295,687.4
2025-01-12 22:45:00,2.505,685.91
2025-01-12 23:00:00,2.5247,687.9
2025-01-12 23:15:00,2.5338,689.28
2025-01-12 23:30:00,2.5241,687.64
2025-01-12 23:45:00,2.5233,686.51
2025-01-13 00:00:00,2.5149,684.51
2025-01-13 00:15:00,2.5108,682.73
2025-01-13 00:30:00,2.5003,682.59
2025-01-13 00:45:00,2.5105,682.65
2025-01-13 01:00:00,2.5152,683.31
2025-01-13 01:15:00,2.4947,681.94
2025-01-13 01:30:00,2.4796,680.34
2025-01-13 01:45:00,2.4576,679.02
2025-01-13 02:00:00,2.4615,680.05
2025-01-13 02:15:00,2.4731,682.31
2025-01-13 02:30:00,2.4649,683.29
2025-01-13 02:45:00,2.4623,682.73
2025-01-13 03:00:00,2.4411,680.88
2025-01-13 03:15:00,2.4323,678.48
2025-01-13 03:30:00,2.4397,678.71
2025-01-13 03:45:00,2.4381,677.66
2025-01-13 04:00:00,2.4351,676.07
2025-01-13 04:15:00,2.4193,672.4
2025-01-13 04:30:00,2.4403,674.11
2025-01-13 04:45:00,2.4443,674.11
2025-01-13 05:00:00,2.4428,671.51
2025-01-13 05:15:00,2.4299,668.49
2025-01-13 05:30:00,2.4243,667.99
2025-01-13 05:45:00,2.4253,667.47
2025-01-13 06:00:00,2.4049,664.9
2025-01-13 06:15:00,2.405,663.82
2025-01-13 06:30:00,2.3637,661.51
2025-01-13 06:45:00,2.3389,661.05
2025-01-13 07:00:00,2.3643,664.81
2025-01-13 07:15:00,2.3746,665.79
2025-01-13 07:30:00,2.3844,666.0
2025-01-13 07:45:00,2.3775,664.71
2025-01-13 08:00:00,2.3877,668.59
2025-01-13 08:15:00,2.3946,669.96
2025-01-13 08:30:00,2.3793,669.49
2025-01-13 08:45:00,2.3798,669.92
2025-01-13 09:00:00,2.38,669.31
2025-01-13 09:15:00,2.3763,669.24
2025-01-13 09:30:00,2.4457,671.52
2025-01-13 09:45:00,2.4312,672.03
2025-01-13 10:00:00,2.4731,676.91
2025-01-13 10:15:00,2.4689,675.09
2025-01-13 10:30:00,2.4828,678.68
2025-01-13 10:45:00,2.4664,677.22
2025-01-13 11:00:00,2.4684,677.15
2025-01-13 11:15:00,2.4704,676.01
2025-01-13 11:30:00,2.4921,678.58
2025-01-13 11:45:00,2.4529,673.08
2025-01-13 12:00:00,2.459,674.64
2025-01-13 12:15:00,2.4659,675.51
2025-01-13 12:30:00,2.4493,671.55
2025-01-13 12:45:00,2.4458,670.64
2025-01-13 13:00:00,2.4494,670.23
2025-01-13 13:15:00,2.4329,666.39
2025-01-13 13:30:00,2.4338,668.54
2025-01-13 13:45:00,2.4504,670.82
2025-01-13 14:00:00,2.4522,671.34
2025-01-13 14:15:00,2.4663,671.8
2025-01-13 14:30:00,2.4788,673.73
2025-01-13 14:45:00,2.4634,672.66
2025-01-13 15:00:00,2.4568,671.59
2025-01-13 15:15:00,2.467,673.15
2025-01-13 15:30:00,2.4896,677.72
2025-01-13 15:45:00,2.5088,681.9
2025-01-13 16:00:00,2.5065,682.16
2025-01-13 16:15:00,2.5112,681.58
2025-01-13 16:30:00,2.5413,682.76
2025-01-13 16:45:00,2.5318,682.99
2025-01-13 17:00:00,2.5462,684.36
2025-01-13 17:15:00,2.5369,686.0
2025-01-13 17:30:00,2.5295,684.91
2025-01-13 17:45:00,2.5307,686.48
2025-01-13 18:00:00,2.5232,686.54
2025-01-13 18:15:00,2.5174,686.8
2025-01-13 18:30:00,2.5266,687.92
2025-01-13 18:45:00,2.5232,688.64
2025-01-13 19:00:00,2.5182,687.81
2025-01-13 19:15:00,2.5297,688.8
2025-01-13 19:30:00,2.5332,686.5
2025-01-13 19:45:00,2.5442,687.47
2025-01-13 20:00:00,2.5419,690.04
2025-01-13 20:15:00,2.5494,690.92
2025-01-13 20:30:00,2.5424,689.43
2025-01-13 20:45:00,2.5373,688.91
2025-01-13 21:00:00,2.5427,690.0
2025-01-13 21:15:00,2.546,691.39
2025-01-13 21:30:00,2.5369,690.23
2025-01-13 21:45:00,2.5331,690.2
2025-01-13 22:00:00,2.5278,691.55
2025-01-13 22:15:00,2.5333,692.11
2025-01-13 22:30:00,2.5326,692.24
2025-01-13 22:45:00,2.5334,692.02
2025-01-13 23:00:00,2.5426,692.58
2025-01-13 23:15:00,2.5366,690.4
2025-01-13 23:30:00,2.5355,689.71
2025-01-13 23:45:00,2.5391,689.83
2025-01-14 00:00:00,2.549,691.2
2025-01-14 00:15:00,2.5404,689.43
2025-01-14 00:30:00,2.5332,689.09
2025-01-14 00:45:00,2.5264,687.77
2025-01-14 01:00:00,2.527,688.18
2025-01-14 01:15:00,2.5322,690.07
2025-01-14 01:30:00,2.539,690.5
2025-01-14 01:45:00,2.5315,690.8
2025-01-14 02:00:00,2.5341,690.42
2025-01-14 02:15:00,2.5303,690.0
2025-01-14 02:30:00,2.5225,689.38
2025-01-14 02:45:00,2.5158,689.02
2025-01-14 03:00:00,2.5368,691.06
2025-01-14 03:15:00,2.5327,690.7
2025-01-14 03:30:00,2.5457,691.67
2025-01-14 03:45:00,2.5407,691.69
2025-01-14 04:00:00,2.5528,693.16
2025-01-14 04:15:00,2.5767,694.8
2025-01-14 04:30:00,2.5741,696.21
2025-01-14 04:45:00,2.5777,696.81
2025-01-14 05:00:00,2.5737,695.05
2025-01-14 05:15:00,2.6004,696.6
2025-01-14 05:30:00,2.5946,696.19
2025-01-14 05:45:00,2.5905,695.56
2025-01-14 06:00:00,2.5814,694.56
2025-01-14 06:15:00,2.5676,694.11
2025-01-14 06:30:00,2.5699,694.51
2025-01-14 06:45:00,2.5753,694.6
