datetime,BNB/USD:Binance,ADA/USD:Binance
2025-01-07 15:30:00,694.01,0.9985
2025-01-07 15:45:00,696.17,1.0066
2025-01-07 16:00:00,698.01,1.0131
2025-01-07 16:15:00,697.49,1.0081
2025-01-07 16:30:00,694.07,0.9981
2025-01-07 16:45:00,691.85,0.9918
2025-01-07 17:00:00,695.32,1.0023
2025-01-07 17:15:00,694.63,0.996
2025-01-07 17:30:00,695.99,1.0071
2025-01-07 17:45:00,696.62,1.0049
2025-01-07 18:00:00,693.63,0.9962
2025-01-07 18:15:00,696.89,1.0
2025-01-07 18:30:00,697.21,0.9958
2025-01-07 18:45:00,698.01,0.9892
2025-01-07 19:00:00,701.52,0.998
2025-01-07 19:15:00,705.11,1.0065
2025-01-07 19:30:00,705.24,1.0232
2025-01-07 19:45:00,705.54,1.0178
2025-01-07 20:00:00,701.58,1.0031
2025-01-07 20:15:00,701.83,1.0049
2025-01-07 20:30:00,700.39,0.9997
2025-01-07 20:45:00,699.94,1.0072
2025-01-07 21:00:00,700.44,1.0108
2025-01-07 21:15:00,701.6,1.0116
2025-01-07 21:30:00,700.97,1.0056
2025-01-07 21:45:00,699.31,1.0016
2025-01-07 22:00:00,697.74,0.9946
2025-01-07 22:15:00,698.67,0.9986
2025-01-07 22:30:00,698.01,0.998
2025-01-07 22:45:00,697.26,0.9978
2025-01-07 23:00:00,697.97,0.9985
2025-01-07 23:15:00,697.12,0.9966
2025-01-07 23:30:00,694.45,0.9891
2025-01-07 23:45:00,694.01,0.9901
2025-01-08 00:00:00,694.74,0.9934
2025-01-08 00:15:00,695.19,1.0001
2025-01-08 00:30:00,694.44,0.9943
2025-01-08 00:45:00,691.26,0.9882
2025-01-08 01:00:00,692.94,0.9924
2025-01-08 01:15:00,689.97,0.9828
2025-01-08 01:30:00,690.1,0.9781
2025-01-08 01:45:00,682.51,0.9625
2025-01-08 02:00:00,687.56,0.9738
2025-01-08 02:15:00,691.49,0.9682
2025-01-08 02:30:00,693.51,0.9732
2025-01-08 02:45:00,694.65,0.9828
2025-01-08 03:00:00,698.07,0.9951
2025-01-08 03:15:00,698.95,0.9994
2025-01-08 03:30:00,702.23,1.0053
2025-01-08 03:45:00,702.33,0.9981
2025-01-08 04:00:00,702.15,0.9977
2025-01-08 04:15:00,702.63,0.9967
2025-01-08 04:30:00,703.07,0.9902
2025-01-08 04:45:00,699.04,0.9844
2025-01-08 05:00:00,699.03,0.9845
2025-01-08 05:15:00,700.63,0.9968
2025-01-08 05:30:00,697.37,0.9911
2025-01-08 05:45:00,698.66,0.9955
2025-01-08 06:00:00,696.33,0.9894
2025-01-08 06:15:00,697.42,0.9878
2025-01-08 06:30:00,694.69,0.9792
2025-01-08 06:45:00,695.92,0.9833
2025-01-08 07:00:00,698.88,0.9966
2025-01-08 07:15:00,698.15,0.9896
2025-01-08 07:30:00,696.32,0.9873
2025-01-08 07:45:00,693.09,0.9782
2025-01-08 08:00:00,696.9,0.9879
2025-01-08 08:15:00,697.64,0.9767
2025-01-08 08:30:00,696.2,0.972
2025-01-08 08:45:00,696.35,0.9678
2025-01-08 09:00:00,695.48,0.9748
2025-01-08 09:15:00,698.17,0.9795
2025-01-08 09:30:00,695.7,0.9823
2025-01-08 09:45:00,695.28,0.9785
2025-01-08 10:00:00,694.31,0.9732
2025-01-08 10:15:00,692.6,0.9648
2025-01-08 10:30:00,690.9,0.9666
2025-01-08 10:45:00,693.49,0.9746
2025-01-08 11:00:00,691.66,0.9697
2025-01-08 11:15:00,690.32,0.9637
2025-01-08 11:30:00,690.99,0.9595
2025-01-08 11:45:00,686.91,0.9473
2025-01-08 12:00:00,685.74,0.9329
2025-01-08 12:15:00,680.77,0.9178
2025-01-08 12:30:00,686.26,0.9307
2025-01-08 12:45:00,689.38,0.9434
2025-01-08 13:00:00,691.52,0.9573
2025-01-08 13:15:00,695.36,0.9575
2025-01-08 13:30:00,693.23,0.939
2025-01-08 13:45:00,691.09,0.9357
2025-01-08 14:00:00,691.53,0.9372
2025-01-08 14:15:00,693.2,0.9326
2025-01-08 14:30:00,690.07,0.9255
2025-01-08 14:45:00,689.57,0.9127
2025-01-08 15:00:00,687.62,0.9105
2025-01-08 15:15:00,689.36,0.9203
2025-01-08 15:30:00,689.72,0.926
2025-01-08 15:45:00,689.63,0.9244
2025-01-08 16:00:00,688.11,0.9184
2025-01-08 16:15:00,689.0,0.9202
2025-01-08 16:30:00,690.91,0.9308
2025-01-08 16:45:00,691.29,0.9294
2025-01-08 17:00:00,694.69,0.9431
2025-01-08 17:15:00,695.3,0.9434
2025-01-08 17:30:00,697.0,0.9526
2025-01-08 17:45:00,697.29,0.953
2025-01-08 18:00:00,695.7,0.9478
2025-01-08 18:15:00,696.59,0.9473
2025-01-08 18:30:00,696.95,0.9496
2025-01-08 18:45:00,696.03,0.9468
2025-01-08 19:00:00,696.71,0.948
2025-01-08 19:15:00,695.83,0.9417
2025-01-08 19:30:00,696.37,0.9436
2025-01-08 19:45:00,698.74,0.9491
2025-01-08 20:00:00,699.67,0.9501
2025-01-08 20:15:00,700.32,0.9577
2025-01-08 20:30:00,700.39,0.9532
2025-01-08 20:45:00,699.8,0.9488
2025-01-08 21:00:00,696.86,0.9403
2025-01-08 21:15:00,698.3,0.9444
2025-01-08 21:30:00,699.56,0.9477
2025-01-08 21:45:00,699.72,0.9454
2025-01-08 22:00:00,697.52,0.9386
2025-01-08 22:15:00,696.63,0.9348
2025-01-08 22:30:00,697.27,0.9363
2025-01-08 22:45:00,696.3,0.9363
2025-01-08 23:00:00,694.97,0.9296
2025-01-08 23:15:00,696.32,0.9331
2025-01-08 23:30:00,697.85,0.9389
2025-01-08 23:45:00,700.01,0.9415
2025-01-09 00:00:00,699.48,0.9385
2025-01-09 00:15:00,699.96,0.9396
2025-01-09 00:30:00,699.43,0.9344
2025-01-09 00:45:00,699.16,0.9344
2025-01-09 01:00:00,699.18,0.9341
2025-01-09 01:15:00,699.23,0.9321
2025-01-09 01:30:00,699.15,0.9323
2025-01-09 01:45:00,697.61,0.927
2025-01-09 02:00:00,696.37,0.9281
2025-01-09 02:15:00,693.14,0.9159
2025-01-09 02:30:00,691.96,0.9158
2025-01-09 02:45:00,690.55,0.9146
2025-01-09 03:00:00,688.67,0.9133
2025-01-09 03:15:00,691.56,0.9131
2025-01-09 03:30:00,696.3,0.9219
2025-01-09 03:45:00,695.19,0.9185
2025-01-09 04:00:00,697.87,0.9219
2025-01-09 04:15:00,698.14,0.9207
2025-01-09 04:30:00,698.91,0.9198
2025-01-09 04:45:00,698.89,0.9171
2025-01-09 05:00:00,698.21,0.9189
2025-01-09 05:15:00,696.33,0.904
2025-01-09 05:30:00,696.44,0.9022
2025-01-09 05:45:00,698.98,0.9088
2025-01-09 06:00:00,700.12,0.9131
2025-01-09 06:15:00,700.28,0.9161
2025-01-09 06:30:00,699.04,0.9105
2025-01-09 06:45:00,699.96,0.912
2025-01-09 07:00:00,701.13,0.9151
2025-01-09 07:15:00,700.54,0.9152
2025-01-09 07:30:00,698.41,0.9074
2025-01-09 07:45:00,698.44,0.9104
2025-01-09 08:00:00,696.62,0.9042
2025-01-09 08:15:00,696.51,0.9083
2025-01-09 08:30:00,691.49,0.8928
2025-01-09 08:45:00,686.4,0.8823
2025-01-09 09:00:00,686.49,0.8956
2025-01-09 09:15:00,685.45,0.8968
2025-01-09 09:30:00,681.65,0.8875
2025-01-09 09:45:00,686.93,0.8977
2025-01-09 10:00:00,688.9,0.8982
2025-01-09 10:15:00,694.17,0.9194
2025-01-09 10:30:00,696.6,0.9272
2025-01-09 10:45:00,696.98,0.9292
2025-01-09 11:00:00,695.51,0.93
2025-01-09 11:15:00,693.49,0.9228
2025-01-09 11:30:00,694.84,0.9235
2025-01-09 11:45:00,695.8,0.9266
2025-01-09 12:00:00,694.12,0.927
2025-01-09 12:15:00,694.31,0.9258
2025-01-09 12:30:00,691.73,0.9227
2025-01-09 12:45:00,685.63,0.912
2025-01-09 13:00:00,687.97,0.915
2025-01-09 13:15:00,687.87,0.9165
2025-01-09 13:30:00,688.9,0.9186
2025-01-09 13:45:00,688.52,0.9179
2025-01-09 14:00:00,688.69,0.9177
2025-01-09 14:15:00,685.99,0.9082
2025-01-09 14:30:00,683.61,0.9018
2025-01-09 14:45:00,680.15,0.8969
2025-01-09 15:00:00,679.36,0.893
2025-01-09 15:15:00,676.76,0.8912
2025-01-09 15:30:00,678.51,0.8946
2025-01-09 15:45:00,680.22,0.8984
2025-01-09 16:00:00,681.89,0.9009
2025-01-09 16:15:00,683.22,0.9022
2025-01-09 16:30:00,683.72,0.8977
2025-01-09 16:45:00,683.64,0.8963
2025-01-09 17:00:00,682.96,0.8977
2025-01-09 17:15:00,686.0,0.9061
2025-01-09 17:30:00,688.11,0.912
2025-01-09 17:45:00,687.72,0.9093
2025-01-09 18:00:00,687.27,0.9099
2025-01-09 18:15:00,685.94,0.9053
2025-01-09 18:30:00,684.45,0.9047
2025-01-09 18:45:00,685.48,0.9045
2025-01-09 19:00:00,687.47,0.9121
2025-01-09 19:15:00,686.9,0.9095
2025-01-09 19:30:00,686.52,0.9129
2025-01-09 19:45:00,686.17,0.9122
2025-01-09 20:00:00,684.64,0.914
2025-01-09 20:15:00,684.5,0.9103
2025-01-09 20:30:00,686.79,0.9168
2025-01-09 20:45:00,686.86,0.9161
2025-01-09 21:00:00,686.7,0.9193
2025-01-09 21:15:00,688.82,0.9251
2025-01-09 21:30:00,687.5,0.9207
2025-01-09 21:45:00,687.61,0.9188
2025-01-09 22:00:00,687.99,0.9212
2025-01-09 22:15:00,687.49,0.921
2025-01-09 22:30:00,686.65,0.9191
2025-01-09 22:45:00,687.9,0.9212
2025-01-09 23:00:00,688.71,0.9215
2025-01-09 23:15:00,687.83,0.9169
2025-01-09 23:30:00,688.57,0.918
2025-01-09 23:45:00,689.68,0.9187
2025-01-10 00:00:00,689.94,0.9181
2025-01-10 00:15:00,689.23,0.9168
2025-01-10 00:30:00,692.2,0.9285
2025-01-10 00:45:00,691.5,0.9257
2025-01-10 01:00:00,690.65,0.928
2025-01-10 01:15:00,691.51,0.9331
2025-01-10 01:30:00,691.77,0.9334
2025-01-10 01:45:00,693.5,0.9485
2025-01-10 02:00:00,694.19,0.952
2025-01-10 02:15:00,694.53,0.9574
2025-01-10 02:30:00,696.59,0.9686
2025-01-10 02:45:00,695.5,0.9633
2025-01-10 03:00:00,696.17,0.9692
2025-01-10 03:15:00,696.15,0.9724
2025-01-10 03:30:00,696.43,0.9656
2025-01-10 03:45:00,696.76,0.9575
2025-01-10 04:00:00,698.21,0.9525
2025-01-10 04:15:00,697.64,0.9615
2025-01-10 04:30:00,697.73,0.9591
2025-01-10 04:45:00,697.34,0.9567
2025-01-10 05:00:00,697.75,0.9591
2025-01-10 05:15:00,696.61,0.9516
2025-01-10 05:30:00,697.23,0.9553
2025-01-10 05:45:00,698.51,0.96
2025-01-10 06:00:00,697.19,0.9585
2025-01-10 06:15:00,696.45,0.9551
2025-01-10 06:30:00,695.98,0.9527
2025-01-10 06:45:00,696.9,0.9549
2025-01-10 07:00:00,696.29,0.9498
2025-01-10 07:15:00,695.01,0.9418
2025-01-10 07:30:00,695.43,0.9406
2025-01-10 07:45:00,696.36,0.9538
2025-01-10 08:00:00,696.09,0.9528
2025-01-10 08:15:00,696.11,0.9541
2025-01-10 08:30:00,690.98,0.9202
2025-01-10 08:45:00,690.89,0.9212
2025-01-10 09:00:00,694.2,0.9349
2025-01-10 09:15:00,695.38,0.9377
2025-01-10 09:30:00,694.17,0.932
2025-01-10 09:45:00,693.15,0.9303
2025-01-10 10:00:00,686.1,0.9119
2025-01-10 10:15:00,692.31,0.9205
2025-01-10 10:30:00,693.91,0.9296
2025-01-10 10:45:00,693.13,0.929
2025-01-10 11:00:00,691.54,0.9263
2025-01-10 11:15:00,690.71,0.9212
2025-01-10 11:30:00,691.86,0.9255
2025-01-10 11:45:00,690.65,0.9189
2025-01-10 12:00:00,690.3,0.917
2025-01-10 12:15:00,694.89,0.9317
2025-01-10 12:30:00,696.49,0.9363
2025-01-10 12:45:00,700.68,0.9559
2025-01-10 13:00:00,698.4,0.9486
2025-01-10 13:15:00,697.46,0.9422
2025-01-10 13:30:00,697.4,0.9382
2025-01-10 13:45:00,696.97,0.9387
2025-01-10 14:00:00,692.57,0.9358
2025-01-10 14:15:00,691.78,0.9416
2025-01-10 14:30:00,693.11,0.9392
2025-01-10 14:45:00,694.35,0.9425
2025-01-10 15:00:00,693.11,0.9383
2025-01-10 15:15:00,691.88,0.9351
2025-01-10 15:30:00,690.79,0.9307
2025-01-10 15:45:00,691.55,0.9329
2025-01-10 16:00:00,691.91,0.9343
2025-01-10 16:15:00,693.2,0.9346
2025-01-10 16:30:00,693.36,0.9337
2025-01-10 16:45:00,692.16,0.9286
2025-01-10 17:00:00,690.69,0.9278
2025-01-10 17:15:00,692.68,0.9303
2025-01-10 17:30:00,693.63,0.9323
2025-01-10 17:45:00,693.56,0.933
2025-01-10 18:00:00,693.76,0.9334
2025-01-10 18:15:00,694.06,0.9339
2025-01-10 18:30:00,694.22,0.9328
2025-01-10 18:45:00,693.21,0.9303
2025-01-10 19:00:00,693.25,0.9291
2025-01-10 19:15:00,692.5,0.9265
2025-01-10 19:30:00,692.25,0.9255
2025-01-10 19:45:00,693.38,0.9286
2025-01-10 20:00:00,692.74,0.9264
2025-01-10 20:15:00,691.71,0.9252
2025-01-10 20:30:00,690.74,0.9222
2025-01-10 20:45:00,691.42,0.9228
2025-01-10 21:00:00,690.77,0.9234
2025-01-10 21:15:00,691.29,0.921
2025-01-10 21:30:00,692.82,0.9228
2025-01-10 21:45:00,693.08,0.9225
2025-01-10 22:00:00,691.5,0.9201
2025-01-10 22:15:00,691.08,0.919
2025-01-10 22:30:00,691.87,0.9208
2025-01-10 22:45:00,691.64,0.9186
2025-01-10 23:00:00,691.8,0.9197
2025-01-10 23:15:00,691.54,0.9186
2025-01-10 23:30:00,691.5,0.9178
2025-01-10 23:45:00,692.6,0.9199
2025-01-11 00:00:00,693.34,0.9223
2025-01-11 00:15:00,693.14,0.9208
2025-01-11 00:30:00,694.18,0.9255
2025-01-11 00:45:00,694.68,0.9242
2025-01-11 01:00:00,694.34,0.9266
2025-01-11 01:15:00,694.4,0.9284
2025-01-11 01:30:00,694.11,0.9256
2025-01-11 01:45:00,692.92,0.9206
2025-01-11 02:00:00,694.01,0.9238
2025-01-11 02:15:00,693.35,0.9194
2025-01-11 02:30:00,693.39,0.9181
2025-01-11 02:45:00,694.94,0.9204
2025-01-11 03:00:00,696.6,0.9233
2025-01-11 03:15:00,695.73,0.9217
2025-01-11 03:30:00,694.99,0.9177
2025-01-11 03:45:00,694.23,0.9168
2025-01-11 04:00:00,694.41,0.9201
2025-01-11 04:15:00,695.23,0.9213
2025-01-11 04:30:00,695.54,0.9217
2025-01-11 04:45:00,695.29,0.9228
2025-01-11 05:00:00,694.61,0.9268
2025-01-11 05:15:00,694.64,0.928
2025-01-11 05:30:00,694.64,0.9326
2025-01-11 05:45:00,695.93,0.9386
2025-01-11 06:00:00,695.8,0.9363
2025-01-11 06:15:00,697.23,0.9392
2025-01-11 06:30:00,697.85,0.9474
2025-01-11 06:45:00,697.44,0.9439
2025-01-11 07:00:00,697.05,0.9394
2025-01-11 07:15:00,696.85,0.9405
2025-01-11 07:30:00,696.69,0.9397
2025-01-11 07:45:00,696.71,0.9396
2025-01-11 08:00:00,697.28,0.9374
2025-01-11 08:15:00,696.66,0.9358
2025-01-11 08:30:00,695.83,0.9317
2025-01-11 08:45:00,695.85,0.9325
2025-01-11 09:00:00,695.15,0.934
2025-01-11 09:15:00,695.37,0.9363
2025-01-11 09:30:00,696.53,0.9399
2025-01-11 09:45:00,696.51,0.9427
2025-01-11 10:00:00,696.12,0.9374
2025-01-11 10:15:00,696.13,0.9402
2025-01-11 10:30:00,695.71,0.9398
2025-01-11 10:45:00,695.4,0.9373
2025-01-11 11:00:00,694.38,0.935
2025-01-11 11:15:00,694.28,0.9398
2025-01-11 11:30:00,696.2,0.9445
2025-01-11 11:45:00,695.63,0.9494
2025-01-11 12:00:00,693.91,0.9402
2025-01-11 12:15:00,694.7,0.9423
2025-01-11 12:30:00,694.92,0.9429
2025-01-11 12:45:00,695.18,0.9461
2025-01-11 13:00:00,696.27,0.9488
2025-01-11 13:15:00,696.13,0.9522
2025-01-11 13:30:00,695.49,0.9468
2025-01-11 13:45:00,696.13,0.9545
2025-01-11 14:00:00,696.2,0.9513
2025-01-11 14:15:00,696.5,0.9508
2025-01-11 14:30:00,695.69,0.9484
2025-01-11 14:45:00,696.96,0.9558
2025-01-11 15:00:00,697.11,0.9535
2025-01-11 15:15:00,698.5,0.9646
2025-01-11 15:30:00,698.21,0.9724
2025-01-11 15:45:00,699.5,0.9884
2025-01-11 16:00:00,699.8,0.9918
2025-01-11 16:15:00,700.06,0.9991
2025-01-11 16:30:00,700.25,1.0023
2025-01-11 16:45:00,700.61,1.0086
2025-01-11 17:00:00,699.76,1.005
2025-01-11 17:15:00,698.48,1.007
2025-01-11 17:30:00,698.99,1.0125
2025-01-11 17:45:00,697.22,1.0048
2025-01-11 18:00:00,696.85,0.9999
2025-01-11 18:15:00,697.8,1.0009
2025-01-11 18:30:00,697.65,0.9994
2025-01-11 18:45:00,696.7,0.9955
2025-01-11 19:00:00,696.84,0.9918
2025-01-11 19:15:00,696.59,0.9954
2025-01-11 19:30:00,697.39,1.0118
2025-01-11 19:45:00,697.59,1.0161
2025-01-11 20:00:00,696.99,1.0134
2025-01-11 20:15:00,696.27,1.0224
2025-01-11 20:30:00,697.14,1.029
2025-01-11 20:45:00,698.13,1.0368
2025-01-11 21:00:00,697.21,1.0263
2025-01-11 21:15:00,696.53,1.0203
2025-01-11 21:30:00,696.44,1.0179
2025-01-11 21:45:00,696.9,1.0218
2025-01-11 22:00:00,695.92,1.0204
2025-01-11 22:15:00,695.28,1.0166
2025-01-11 22:30:00,695.39,1.0152
2025-01-11 22:45:00,696.0,1.0256
2025-01-11 23:00:00,695.51,1.0194
2025-01-11 23:15:00,696.24,1.0228
2025-01-11 23:30:00,697.15,1.021
2025-01-11 23:45:00,696.0,1.0195
2025-01-12 00:00:00,696.38,1.0137
2025-01-12 00:15:00,695.86,1.0135
2025-01-12 00:30:00,695.42,1.0114
2025-01-12 00:45:00,695.39,1.0097
2025-01-12 01:00:00,695.16,1.0087
2025-01-12 01:15:00,694.5,1.0043
2025-01-12 01:30:00,694.21,1.0074
2025-01-12 01:45:00,693.6,1.0025
2025-01-12 02:00:00,692.99,0.9979
2025-01-12 02:15:00,694.2,0.9995
2025-01-12 02:30:00,693.85,0.9995
2025-01-12 02:45:00,694.26,1.003
2025-01-12 03:00:00,694.56,1.0043
2025-01-12 03:15:00,694.21,1.0049
2025-01-12 03:30:00,693.49,1.0012
2025-01-12 03:45:00,692.32,0.9973
2025-01-12 04:00:00,693.43,1.0005
2025-01-12 04:15:00,692.37,0.9956
2025-01-12 04:30:00,690.93,0.9887
2025-01-12 04:45:00,691.99,0.9901
2025-01-12 05:00:00,692.27,0.9888
2025-01-12 05:15:00,691.17,0.9828
2025-01-12 05:30:00,690.8,0.9819
2025-01-12 05:45:00,690.45,0.9819
2025-01-12 06:00:00,690.56,0.9834
2025-01-12 06:15:00,691.39,0.9875
2025-01-12 06:30:00,691.59,0.9923
2025-01-12 06:45:00,691.1,0.9886
2025-01-12 07:00:00,691.49,0.9912
2025-01-12 07:15:00,692.49,0.996
2025-01-12 07:30:00,692.35,0.9913
2025-01-12 07:45:00,691.85,0.9906
2025-01-12 08:00:00,692.39,0.9955
2025-01-12 08:15:00,693.55,0.9971
2025-01-12 08:30:00,692.57,0.9938
2025-01-12 08:45:00,692.68,1.0003
2025-01-12 09:00:00,693.36,0.9961
2025-01-12 09:15:00,692.91,0.9956
2025-01-12 09:30:00,692.6,0.9907
2025-01-12 09:45:00,692.46,0.992
2025-01-12 10:00:00,692.93,0.9927
2025-01-12 10:15:00,695.3,1.0037
2025-01-12 10:30:00,695.01,0.9932
2025-01-12 10:45:00,695.19,0.9933
2025-01-12 11:00:00,694.41,0.9919
2025-01-12 11:15:00,694.23,0.9944
2025-01-12 11:30:00,695.16,0.9925
2025-01-12 11:45:00,694.8,0.9925
2025-01-12 12:00:00,695.63,0.9932
2025-01-12 12:15:00,694.72,0.9886
2025-01-12 12:30:00,695.84,0.9894
2025-01-12 12:45:00,695.92,0.9901
2025-01-12 13:00:00,696.48,0.9954
2025-01-12 13:15:00,696.47,0.994
2025-01-12 13:30:00,695.51,0.9892
2025-01-12 13:45:00,696.01,0.9873
2025-01-12 14:00:00,695.88,0.9837
2025-01-12 14:15:00,695.91,0.9841
2025-01-12 14:30:00,696.04,0.9868
2025-01-12 14:45:00,696.08,0.9858
2025-01-12 15:00:00,697.26,0.9838
2025-01-12 15:15:00,697.04,0.9813
2025-01-12 15:30:00,696.37,0.9793
2025-01-12 15:45:00,696.3,0.9817
2025-01-12 16:00:00,694.97,0.9774
2025-01-12 16:15:00,695.2,0.9782
2025-01-12 16:30:00,694.38,0.9775
2025-01-12 16:45:00,693.55,0.9747
2025-01-12 17:00:00,690.93,0.966
2025-01-12 17:15:00,690.73,0.9665
2025-01-12 17:30:00,691.25,0.9663
2025-01-12 17:45:00,691.3,0.9636
2025-01-12 18:00:00,691.19,0.9652
2025-01-12 18:15:00,691.49,0.9678
2025-01-12 18:30:00,693.18,0.9696
2025-01-12 18:45:00,693.34,0.9677
2025-01-12 19:00:00,694.17,0.9671
2025-01-12 19:15:00,697.12,0.9797
2025-01-12 19:30:00,697.79,0.9863
2025-01-12 19:45:00,696.69,0.981
2025-01-12 20:00:00,695.16,0.9738
2025-01-12 20:15:00,695.53,0.9753
2025-01-12 20:30:00,693.2,0.9708
2025-01-12 20:45:00,691.09,0.9661
2025-01-12 21:00:00,691.32,0.9648
2025-01-12 21:15:00,691.05,0.9607
2025-01-12 21:30:00,687.31,0.9531
2025-01-12 21:45:00,688.27,0.9546
2025-01-12 22:00:00,688.6,0.955
2025-01-12 22:15:00,687.74,0.9532
2025-01-12 22:30:00,687.4,0.9532
2025-01-12 22:45:00,685.91,0.9481
2025-01-12 23:00:00,687.9,0.9512
2025-01-12 23:15:00,689.28,0.9582
2025-01-12 23:30:00,687.64,0.9547
2025-01-12 23:45:00,686.51,0.9557
2025-01-13 00:00:00,684.51,0.9531
2025-01-13 00:15:00,682.73,0.9513
2025-01-13 00:30:00,682.59,0.9472
2025-01-13 00:45:00,682.65,0.9443
2025-01-13 01:00:00,683.31,0.9489
2025-01-13 01:15:00,681.94,0.9435
2025-01-13 01:30:00,680.34,0.9382
2025-01-13 01:45:00,679.02,0.9334
2025-01-13 02:00:00,680.05,0.9352
2025-01-13 02:15:00,682.31,0.9392
2025-01-13 02:30:00,683.29,0.9399
2025-01-13 02:45:00,682.73,0.9363
2025-01-13 03:00:00,680.88,0.9318
2025-01-13 03:15:00,678.48,0.9263
2025-01-13 03:30:00,678.71,0.9262
2025-01-13 03:45:00,677.66,0.926
2025-01-13 04:00:00,676.07,0.9244
2025-01-13 04:15:00,672.4,0.9194
2025-01-13 04:30:00,674.11,0.9243
2025-01-13 04:45:00,674.11,0.9252
2025-01-13 05:00:00,671.51,0.92
2025-01-13 05:15:00,668.49,0.9138
2025-01-13 05:30:00,667.99,0.914
2025-01-13 05:45:00,667.47,0.9153
2025-01-13 06:00:00,664.9,0.9092
2025-01-13 06:15:00,663.82,0.9095
2025-01-13 06:30:00,661.51,0.9022
2025-01-13 06:45:00,661.05,0.8937
2025-01-13 07:00:00,664.81,0.899
2025-01-13 07:15:00,665.79,0.9007
2025-01-13 07:30:00,666.0,0.9006
2025-01-13 07:45:00,664.71,0.8987
2025-01-13 08:00:00,668.59,0.909
2025-01-13 08:15:00,669.96,0.9097
2025-01-13 08:30:00,669.49,0.9055
2025-01-13 08:45:00,669.92,0.9066
2025-01-13 09:00:00,669.31,0.9041
2025-01-13 09:15:00,669.24,0.9017
2025-01-13 09:30:00,671.52,0.9135
2025-01-13 09:45:00,672.03,0.9194
2025-01-13 10:00:00,676.91,0.9356
2025-01-13 10:15:00,675.09,0.9295
2025-01-13 10:30:00,678.68,0.9341
2025-01-13 10:45:00,677.22,0.9258
2025-01-13 11:00:00,677.15,0.9258
2025-01-13 11:15:00,676.01,0.9199
2025-01-13 11:30:00,678.58,0.9264
2025-01-13 11:45:00,673.08,0.9133
2025-01-13 12:00:00,674.64,0.9178
2025-01-13 12:15:00,675.51,0.9182
2025-01-13 12:30:00,671.55,0.912
2025-01-13 12:45:00,670.64,0.9131
2025-01-13 13:00:00,670.23,0.911
2025-01-13 13:15:00,666.39,0.9019
2025-01-13 13:30:00,668.54,0.905
2025-01-13 13:45:00,670.82,0.9083
2025-01-13 14:00:00,671.34,0.9113
2025-01-13 14:15:00,671.8,0.9104
2025-01-13 14:30:00,673.73,0.9165
2025-01-13 14:45:00,672.66,0.9122
2025-01-13 15:00:00,671.59,0.9083
2025-01-13 15:15:00,673.15,0.9124
2025-01-13 15:30:00,677.72,0.9247
2025-01-13 15:45:00,681.9,0.9356
2025-01-13 16:00:00,682.16,0.933
2025-01-13 16:15:00,681.58,0.9332
2025-01-13 16:30:00,682.76,0.9462
2025-01-13 16:45:00,682.99,0.9437
2025-01-13 17:00:00,684.36,0.9535
2025-01-13 17:15:00,686.0,0.9507
2025-01-13 17:30:00,684.91,0.9469
2025-01-13 17:45:00,686.48,0.9522
2025-01-13 18:00:00,686.54,0.9488
2025-01-13 18:15:00,686.8,0.9434
2025-01-13 18:30:00,687.92,0.9461
2025-01-13 18:45:00,688.64,0.9444
2025-01-13 19:00:00,687.81,0.9393
2025-01-13 19:15:00,688.8,0.9421
2025-01-13 19:30:00,686.5,0.9397
2025-01-13 19:45:00,687.47,0.9434
2025-01-13 20:00:00,690.04,0.9545
2025-01-13 20:15:00,690.92,0.9528
2025-01-13 20:30:00,689.43,0.9468
2025-01-13 20:45:00,688.91,0.9454
2025-01-13 21:00:00,690.0,0.9485
2025-01-13 21:15:00,691.39,0.952
2025-01-13 21:30:00,690.23,0.9486
2025-01-13 21:45:00,690.2,0.9498
2025-01-13 22:00:00,691.55,0.9515
2025-01-13 22:15:00,692.11,0.9543
2025-01-13 22:30:00,692.24,0.9507
2025-01-13 22:45:00,692.02,0.95
2025-01-13 23:00:00,692.58,0.9537
2025-01-13 23:15:00,690.4,0.9522
2025-01-13 23:30:00,689.71,0.9531
2025-01-13 23:45:00,689.83,0.9574
2025-01-14 00:00:00,691.2,0.9637
2025-01-14 00:15:00,689.43,0.9601
2025-01-14 00:30:00,689.09,0.9543
2025-01-14 00:45:00,687.77,0.9475
2025-01-14 01:00:00,688.18,0.9476
2025-01-14 01:15:00,690.07,0.9546
2025-01-14 01:30:00,690.5,0.9557
2025-01-14 01:45:00,690.8,0.9596
2025-01-14 02:00:00,690.42,0.9609
2025-01-14 02:15:00,690.0,0.9589
2025-01-14 02:30:00,689.38,0.9563
2025-01-14 02:45:00,689.02,0.9556
2025-01-14 03:00:00,691.06,0.9659
2025-01-14 03:15:00,690.7,0.9647
2025-01-14 03:30:00,691.67,0.9662
2025-01-14 03:45:00,691.69,0.9648
2025-01-14 04:00:00,693.16,0.9694
2025-01-14 04:15:00,694.8,0.9802
2025-01-14 04:30:00,696.21,0.9844
2025-01-14 04:45:00,696.81,0.9842
2025-01-14 05:00:00,695.05,0.9757
2025-01-14 05:15:00,696.6,0.9783
2025-01-14 05:30:00,696.19,0.9758
2025-01-14 05:45:00,695.56,0.9714
2025-01-14 06:00:00,694.56,0.9684
2025-01-14 06:15:00,694.11,0.9665
2025-01-14 06:30:00,694.51,0.9643
