datetime,BNB/USD:Binance,XRP/USD:Binance
2025-01-07 15:30:00,694.01,2.2655
2025-01-07 15:45:00,696.17,2.2771
2025-01-07 16:00:00,698.01,2.2959
2025-01-07 16:15:00,697.49,2.2911
2025-01-07 16:30:00,694.07,2.2866
2025-01-07 16:45:00,691.85,2.2698
2025-01-07 17:00:00,695.32,2.2847
2025-01-07 17:15:00,694.63,2.2796
2025-01-07 17:30:00,695.99,2.2941
2025-01-07 17:45:00,696.62,2.2964
2025-01-07 18:00:00,693.63,2.2791
2025-01-07 18:15:00,696.89,2.2863
2025-01-07 18:30:00,697.21,2.2816
2025-01-07 18:45:00,698.01,2.2712
2025-01-07 19:00:00,701.52,2.3033
2025-01-07 19:15:00,705.11,2.3021
2025-01-07 19:30:00,705.24,2.3326
2025-01-07 19:45:00,705.54,2.3316
2025-01-07 20:00:00,701.58,2.3069
2025-01-07 20:15:00,701.83,2.3134
2025-01-07 20:30:00,700.39,2.3097
2025-01-07 20:45:00,699.94,2.3463
2025-01-07 21:00:00,700.44,2.3386
2025-01-07 21:15:00,701.6,2.3556
2025-01-07 21:30:00,700.97,2.3471
2025-01-07 21:45:00,699.31,2.3355
2025-01-07 22:00:00,697.74,2.3308
2025-01-07 22:15:00,698.67,2.3363
2025-01-07 22:30:00,698.01,2.3244
2025-01-07 22:45:00,697.26,2.3198
2025-01-07 23:00:00,697.97,2.331
2025-01-07 23:15:00,697.12,2.3202
2025-01-07 23:30:00,694.45,2.3061
2025-01-07 23:45:00,694.01,2.3098
2025-01-08 00:00:00,694.74,2.3183
2025-01-08 00:15:00,695.19,2.3215
2025-01-08 00:30:00,694.44,2.312
2025-01-08 00:45:00,691.26,2.2974
2025-01-08 01:00:00,692.94,2.3129
2025-01-08 01:15:00,689.97,2.2925
2025-01-08 01:30:00,690.1,2.2918
2025-01-08 01:45:00,682.51,2.2614
2025-01-08 02:00:00,687.56,2.2827
2025-01-08 02:15:00,691.49,2.2783
2025-01-08 02:30:00,693.51,2.275
2025-01-08 02:45:00,694.65,2.2863
2025-01-08 03:00:00,698.07,2.3043
2025-01-08 03:15:00,698.95,2.3182
2025-01-08 03:30:00,702.23,2.3294
2025-01-08 03:45:00,702.33,2.3245
2025-01-08 04:00:00,702.15,2.3302
2025-01-08 04:15:00,702.63,2.3246
2025-01-08 04:30:00,703.07,2.3199
2025-01-08 04:45:00,699.04,2.3069
2025-01-08 05:00:00,699.03,2.3112
2025-01-08 05:15:00,700.63,2.3375
2025-01-08 05:30:00,697.37,2.3236
2025-01-08 05:45:00,698.66,2.3298
2025-01-08 06:00:00,696.33,2.3179
2025-01-08 06:15:00,697.42,2.3218
2025-01-08 06:30:00,694.69,2.3071
2025-01-08 06:45:00,695.92,2.3262
2025-01-08 07:00:00,698.88,2.3628
2025-01-08 07:15:00,698.15,2.3469
2025-01-08 07:30:00,696.32,2.3325
2025-01-08 07:45:00,693.09,2.3128
2025-01-08 08:00:00,696.9,2.3325
2025-01-08 08:15:00,697.64,2.3233
2025-01-08 08:30:00,696.2,2.3215
2025-01-08 08:45:00,696.35,2.3139
2025-01-08 09:00:00,695.48,2.324
2025-01-08 09:15:00,698.17,2.3257
2025-01-08 09:30:00,695.7,2.3216
2025-01-08 09:45:00,695.28,2.3169
2025-01-08 10:00:00,694.31,2.3139
2025-01-08 10:15:00,692.6,2.2884
2025-01-08 10:30:00,690.9,2.2828
2025-01-08 10:45:00,693.49,2.3091
2025-01-08 11:00:00,691.66,2.3059
2025-01-08 11:15:00,690.32,2.2914
2025-01-08 11:30:00,690.99,2.2928
2025-01-08 11:45:00,686.91,2.2747
2025-01-08 12:00:00,685.74,2.2449
2025-01-08 12:15:00,680.77,2.214
2025-01-08 12:30:00,686.26,2.2525
2025-01-08 12:45:00,689.38,2.2815
2025-01-08 13:00:00,691.52,2.3038
2025-01-08 13:15:00,695.36,2.3312
2025-01-08 13:30:00,693.23,2.3182
2025-01-08 13:45:00,691.09,2.3023
2025-01-08 14:00:00,691.53,2.3102
2025-01-08 14:15:00,693.2,2.3264
2025-01-08 14:30:00,690.07,2.3092
2025-01-08 14:45:00,689.57,2.3157
2025-01-08 15:00:00,687.62,2.2998
2025-01-08 15:15:00,689.36,2.314
2025-01-08 15:30:00,689.72,2.3256
2025-01-08 15:45:00,689.63,2.3232
2025-01-08 16:00:00,688.11,2.3225
2025-01-08 16:15:00,689.0,2.3314
2025-01-08 16:30:00,690.91,2.3526
2025-01-08 16:45:00,691.29,2.3394
2025-01-08 17:00:00,694.69,2.3567
2025-01-08 17:15:00,695.3,2.3619
2025-01-08 17:30:00,697.0,2.3943
2025-01-08 17:45:00,697.29,2.3886
2025-01-08 18:00:00,695.7,2.3754
2025-01-08 18:15:00,696.59,2.3695
2025-01-08 18:30:00,696.95,2.3814
2025-01-08 18:45:00,696.03,2.3731
2025-01-08 19:00:00,696.71,2.3793
2025-01-08 19:15:00,695.83,2.3676
2025-01-08 19:30:00,696.37,2.3708
2025-01-08 19:45:00,698.74,2.376
2025-01-08 20:00:00,699.67,2.3773
2025-01-08 20:15:00,700.32,2.3893
2025-01-08 20:30:00,700.39,2.3806
2025-01-08 20:45:00,699.8,2.3728
2025-01-08 21:00:00,696.86,2.3499
2025-01-08 21:15:00,698.3,2.3565
2025-01-08 21:30:00,699.56,2.3603
2025-01-08 21:45:00,699.72,2.3611
2025-01-08 22:00:00,697.52,2.3496
2025-01-08 22:15:00,696.63,2.3444
2025-01-08 22:30:00,697.27,2.3525
2025-01-08 22:45:00,696.3,2.3485
2025-01-08 23:00:00,694.97,2.339
2025-01-08 23:15:00,696.32,2.3525
2025-01-08 23:30:00,697.85,2.3572
2025-01-08 23:45:00,700.01,2.3626
2025-01-09 00:00:00,699.48,2.3583
2025-01-09 00:15:00,699.96,2.3615
2025-01-09 00:30:00,699.43,2.3503
2025-01-09 00:45:00,699.16,2.3489
2025-01-09 01:00:00,699.18,2.3496
2025-01-09 01:15:00,699.23,2.3507
2025-01-09 01:30:00,699.15,2.344
2025-01-09 01:45:00,697.61,2.3307
2025-01-09 02:00:00,696.37,2.3264
2025-01-09 02:15:00,693.14,2.3049
2025-01-09 02:30:00,691.96,2.311
2025-01-09 02:45:00,690.55,2.3127
2025-01-09 03:00:00,688.67,2.3026
2025-01-09 03:15:00,691.56,2.3116
2025-01-09 03:30:00,696.3,2.3248
2025-01-09 03:45:00,695.19,2.318
2025-01-09 04:00:00,697.87,2.3141
2025-01-09 04:15:00,698.14,2.3175
2025-01-09 04:30:00,698.91,2.3199
2025-01-09 04:45:00,698.89,2.3183
2025-01-09 05:00:00,698.21,2.3174
2025-01-09 05:15:00,696.33,2.3062
2025-01-09 05:30:00,696.44,2.2975
2025-01-09 05:45:00,698.98,2.3014
2025-01-09 06:00:00,700.12,2.3071
2025-01-09 06:15:00,700.28,2.3096
2025-01-09 06:30:00,699.04,2.3025
2025-01-09 06:45:00,699.96,2.304
2025-01-09 07:00:00,701.13,2.3052
2025-01-09 07:15:00,700.54,2.3075
2025-01-09 07:30:00,698.41,2.2876
2025-01-09 07:45:00,698.44,2.2974
2025-01-09 08:00:00,696.62,2.2889
2025-01-09 08:15:00,696.51,2.2886
2025-01-09 08:30:00,691.49,2.2541
2025-01-09 08:45:00,686.4,2.2361
2025-01-09 09:00:00,686.49,2.2663
2025-01-09 09:15:00,685.45,2.269
2025-01-09 09:30:00,681.65,2.2613
2025-01-09 09:45:00,686.93,2.274
2025-01-09 10:00:00,688.9,2.2765
2025-01-09 10:15:00,694.17,2.3219
2025-01-09 10:30:00,696.6,2.3231
2025-01-09 10:45:00,696.98,2.3205
2025-01-09 11:00:00,695.51,2.3148
2025-01-09 11:15:00,693.49,2.3086
2025-01-09 11:30:00,694.84,2.3125
2025-01-09 11:45:00,695.8,2.3215
2025-01-09 12:00:00,694.12,2.3255
2025-01-09 12:15:00,694.31,2.3281
2025-01-09 12:30:00,691.73,2.3212
2025-01-09 12:45:00,685.63,2.2905
2025-01-09 13:00:00,687.97,2.3016
2025-01-09 13:15:00,687.87,2.3027
2025-01-09 13:30:00,688.9,2.3134
2025-01-09 13:45:00,688.52,2.3107
2025-01-09 14:00:00,688.69,2.3099
2025-01-09 14:15:00,685.99,2.2933
2025-01-09 14:30:00,683.61,2.2807
2025-01-09 14:45:00,680.15,2.2793
2025-01-09 15:00:00,679.36,2.2708
2025-01-09 15:15:00,676.76,2.2657
2025-01-09 15:30:00,678.51,2.2712
2025-01-09 15:45:00,680.22,2.2787
2025-01-09 16:00:00,681.89,2.282
2025-01-09 16:15:00,683.22,2.2773
2025-01-09 16:30:00,683.72,2.2724
2025-01-09 16:45:00,683.64,2.2649
2025-01-09 17:00:00,682.96,2.2637
2025-01-09 17:15:00,686.0,2.2768
2025-01-09 17:30:00,688.11,2.291
2025-01-09 17:45:00,687.72,2.2909
2025-01-09 18:00:00,687.27,2.2889
2025-01-09 18:15:00,685.94,2.2777
2025-01-09 18:30:00,684.45,2.2718
2025-01-09 18:45:00,685.48,2.2722
2025-01-09 19:00:00,687.47,2.2842
2025-01-09 19:15:00,686.9,2.2786
2025-01-09 19:30:00,686.52,2.28
2025-01-09 19:45:00,686.17,2.2726
2025-01-09 20:00:00,684.64,2.2745
2025-01-09 20:15:00,684.5,2.264
2025-01-09 20:30:00,686.79,2.2804
2025-01-09 20:45:00,686.86,2.2841
2025-01-09 21:00:00,686.7,2.2805
2025-01-09 21:15:00,688.82,2.2897
2025-01-09 21:30:00,687.5,2.2822
2025-01-09 21:45:00,687.61,2.2777
2025-01-09 22:00:00,687.99,2.283
2025-01-09 22:15:00,687.49,2.2828
2025-01-09 22:30:00,686.65,2.2816
2025-01-09 22:45:00,687.9,2.2883
2025-01-09 23:00:00,688.71,2.2936
2025-01-09 23:15:00,687.83,2.2867
2025-01-09 23:30:00,688.57,2.285
2025-01-09 23:45:00,689.68,2.2884
2025-01-10 00:00:00,689.94,2.2877
2025-01-10 00:15:00,689.23,2.287
2025-01-10 00:30:00,692.2,2.3033
2025-01-10 00:45:00,691.5,2.2997
2025-01-10 01:00:00,690.65,2.2967
2025-01-10 01:15:00,691.51,2.2936
2025-01-10 01:30:00,691.77,2.2936
2025-01-10 01:45:00,693.5,2.3007
2025-01-10 02:00:00,694.19,2.302
2025-01-10 02:15:00,694.53,2.3085
2025-01-10 02:30:00,696.59,2.3231
2025-01-10 02:45:00,695.5,2.3102
2025-01-10 03:00:00,696.17,2.3163
2025-01-10 03:15:00,696.15,2.3179
2025-01-10 03:30:00,696.43,2.3092
2025-01-10 03:45:00,696.76,2.3107
2025-01-10 04:00:00,698.21,2.3086
2025-01-10 04:15:00,697.64,2.3137
2025-01-10 04:30:00,697.73,2.3115
2025-01-10 04:45:00,697.34,2.3132
2025-01-10 05:00:00,697.75,2.317
2025-01-10 05:15:00,696.61,2.3096
2025-01-10 05:30:00,697.23,2.3151
2025-01-10 05:45:00,698.51,2.3206
2025-01-10 06:00:00,697.19,2.31
2025-01-10 06:15:00,696.45,2.3081
2025-01-10 06:30:00,695.98,2.3062
2025-01-10 06:45:00,696.9,2.3095
2025-01-10 07:00:00,696.29,2.3034
2025-01-10 07:15:00,695.01,2.2999
2025-01-10 07:30:00,695.43,2.299
2025-01-10 07:45:00,696.36,2.3093
2025-01-10 08:00:00,696.09,2.311
2025-01-10 08:15:00,696.11,2.3097
2025-01-10 08:30:00,690.98,2.2719
2025-01-10 08:45:00,690.89,2.2782
2025-01-10 09:00:00,694.2,2.2969
2025-01-10 09:15:00,695.38,2.2982
2025-01-10 09:30:00,694.17,2.2993
2025-01-10 09:45:00,693.15,2.2942
2025-01-10 10:00:00,686.1,2.2527
2025-01-10 10:15:00,692.31,2.2733
2025-01-10 10:30:00,693.91,2.2917
2025-01-10 10:45:00,693.13,2.2889
2025-01-10 11:00:00,691.54,2.2799
2025-01-10 11:15:00,690.71,2.2723
2025-01-10 11:30:00,691.86,2.2844
2025-01-10 11:45:00,690.65,2.2758
2025-01-10 12:00:00,690.3,2.2736
2025-01-10 12:15:00,694.89,2.2969
2025-01-10 12:30:00,696.49,2.3075
2025-01-10 12:45:00,700.68,2.35
2025-01-10 13:00:00,698.4,2.3488
2025-01-10 13:15:00,697.46,2.3317
2025-01-10 13:30:00,697.4,2.3281
2025-01-10 13:45:00,696.97,2.3353
2025-01-10 14:00:00,692.57,2.3327
2025-01-10 14:15:00,691.78,2.3438
2025-01-10 14:30:00,693.11,2.346
2025-01-10 14:45:00,694.35,2.3583
2025-01-10 15:00:00,693.11,2.3556
2025-01-10 15:15:00,691.88,2.354
2025-01-10 15:30:00,690.79,2.3519
2025-01-10 15:45:00,691.55,2.3566
2025-01-10 16:00:00,691.91,2.3543
2025-01-10 16:15:00,693.2,2.357
2025-01-10 16:30:00,693.36,2.3513
2025-01-10 16:45:00,692.16,2.3393
2025-01-10 17:00:00,690.69,2.335
2025-01-10 17:15:00,692.68,2.3431
2025-01-10 17:30:00,693.63,2.35
2025-01-10 17:45:00,693.56,2.3427
2025-01-10 18:00:00,693.76,2.3402
2025-01-10 18:15:00,694.06,2.342
2025-01-10 18:30:00,694.22,2.3453
2025-01-10 18:45:00,693.21,2.3414
2025-01-10 19:00:00,693.25,2.344
2025-01-10 19:15:00,692.5,2.3386
2025-01-10 19:30:00,692.25,2.3433
2025-01-10 19:45:00,693.38,2.3603
2025-01-10 20:00:00,692.74,2.3531
2025-01-10 20:15:00,691.71,2.3564
2025-01-10 20:30:00,690.74,2.3466
2025-01-10 20:45:00,691.42,2.3552
2025-01-10 21:00:00,690.77,2.3474
2025-01-10 21:15:00,691.29,2.3427
2025-01-10 21:30:00,692.82,2.3447
2025-01-10 21:45:00,693.08,2.3475
2025-01-10 22:00:00,691.5,2.3341
2025-01-10 22:15:00,691.08,2.3306
2025-01-10 22:30:00,691.87,2.3345
2025-01-10 22:45:00,691.64,2.3314
2025-01-10 23:00:00,691.8,2.335
2025-01-10 23:15:00,691.54,2.3312
2025-01-10 23:30:00,691.5,2.3288
2025-01-10 23:45:00,692.6,2.3336
2025-01-11 00:00:00,693.34,2.3354
2025-01-11 00:15:00,693.14,2.3297
2025-01-11 00:30:00,694.18,2.3335
2025-01-11 00:45:00,694.68,2.3323
2025-01-11 01:00:00,694.34,2.3365
2025-01-11 01:15:00,694.4,2.3419
2025-01-11 01:30:00,694.11,2.3433
2025-01-11 01:45:00,692.92,2.3382
2025-01-11 02:00:00,694.01,2.345
2025-01-11 02:15:00,693.35,2.3399
2025-01-11 02:30:00,693.39,2.3371
2025-01-11 02:45:00,694.94,2.344
2025-01-11 03:00:00,696.6,2.3484
2025-01-11 03:15:00,695.73,2.3477
2025-01-11 03:30:00,694.99,2.3421
2025-01-11 03:45:00,694.23,2.3403
2025-01-11 04:00:00,694.41,2.3497
2025-01-11 04:15:00,695.23,2.3582
2025-01-11 04:30:00,695.54,2.3543
2025-01-11 04:45:00,695.29,2.3561
2025-01-11 05:00:00,694.61,2.3593
2025-01-11 05:15:00,694.64,2.3645
2025-01-11 05:30:00,694.64,2.3754
2025-01-11 05:45:00,695.93,2.3866
2025-01-11 06:00:00,695.8,2.3792
2025-01-11 06:15:00,697.23,2.3939
2025-01-11 06:30:00,697.85,2.413
2025-01-11 06:45:00,697.44,2.4195
2025-01-11 07:00:00,697.05,2.4062
2025-01-11 07:15:00,696.85,2.4138
2025-01-11 07:30:00,696.69,2.4105
2025-01-11 07:45:00,696.71,2.406
2025-01-11 08:00:00,697.28,2.3962
2025-01-11 08:15:00,696.66,2.3883
2025-01-11 08:30:00,695.83,2.3888
2025-01-11 08:45:00,695.85,2.3941
2025-01-11 09:00:00,695.15,2.3859
2025-01-11 09:15:00,695.37,2.3852
2025-01-11 09:30:00,696.53,2.3976
2025-01-11 09:45:00,696.51,2.4021
2025-01-11 10:00:00,696.12,2.3943
2025-01-11 10:15:00,696.13,2.4086
2025-01-11 10:30:00,695.71,2.415
2025-01-11 10:45:00,695.4,2.4075
2025-01-11 11:00:00,694.38,2.4089
2025-01-11 11:15:00,694.28,2.4197
2025-01-11 11:30:00,696.2,2.4345
2025-01-11 11:45:00,695.63,2.4748
2025-01-11 12:00:00,693.91,2.4524
2025-01-11 12:15:00,694.7,2.4771
2025-01-11 12:30:00,694.92,2.4873
2025-01-11 12:45:00,695.18,2.4822
2025-01-11 13:00:00,696.27,2.4831
2025-01-11 13:15:00,696.13,2.4962
2025-01-11 13:30:00,695.49,2.486
2025-01-11 13:45:00,696.13,2.4899
2025-01-11 14:00:00,696.2,2.4831
2025-01-11 14:15:00,696.5,2.4959
2025-01-11 14:30:00,695.69,2.4991
2025-01-11 14:45:00,696.96,2.5301
2025-01-11 15:00:00,697.11,2.5101
2025-01-11 15:15:00,698.5,2.5226
2025-01-11 15:30:00,698.21,2.5665
2025-01-11 15:45:00,699.5,2.5927
2025-01-11 16:00:00,699.8,2.573
2025-01-11 16:15:00,700.06,2.5633
2025-01-11 16:30:00,700.25,2.5619
2025-01-11 16:45:00,700.61,2.5739
2025-01-11 17:00:00,699.76,2.566
2025-01-11 17:15:00,698.48,2.55
2025-01-11 17:30:00,698.99,2.5519
2025-01-11 17:45:00,697.22,2.5482
2025-01-11 18:00:00,696.85,2.5574
2025-01-11 18:15:00,697.8,2.5727
2025-01-11 18:30:00,697.65,2.576
2025-01-11 18:45:00,696.7,2.5764
2025-01-11 19:00:00,696.84,2.5415
2025-01-11 19:15:00,696.59,2.5339
2025-01-11 19:30:00,697.39,2.5413
2025-01-11 19:45:00,697.59,2.521
2025-01-11 20:00:00,696.99,2.5166
2025-01-11 20:15:00,696.27,2.515
2025-01-11 20:30:00,697.14,2.5258
2025-01-11 20:45:00,698.13,2.5305
2025-01-11 21:00:00,697.21,2.5346
2025-01-11 21:15:00,696.53,2.543
2025-01-11 21:30:00,696.44,2.5368
2025-01-11 21:45:00,696.9,2.5441
2025-01-11 22:00:00,695.92,2.5395
2025-01-11 22:15:00,695.28,2.5361
2025-01-11 22:30:00,695.39,2.5324
2025-01-11 22:45:00,696.0,2.5418
2025-01-11 23:00:00,695.51,2.5442
2025-01-11 23:15:00,696.24,2.5473
2025-01-11 23:30:00,697.15,2.5488
2025-01-11 23:45:00,696.0,2.5518
2025-01-12 00:00:00,696.38,2.545
2025-01-12 00:15:00,695.86,2.5482
2025-01-12 00:30:00,695.42,2.5492
2025-01-12 00:45:00,695.39,2.5467
2025-01-12 01:00:00,695.16,2.5399
2025-01-12 01:15:00,694.5,2.5302
2025-01-12 01:30:00,694.21,2.5413
2025-01-12 01:45:00,693.6,2.523
2025-01-12 02:00:00,692.99,2.5147
2025-01-12 02:15:00,694.2,2.5254
2025-01-12 02:30:00,693.85,2.5299
2025-01-12 02:45:00,694.26,2.5421
2025-01-12 03:00:00,694.56,2.5391
2025-01-12 03:15:00,694.21,2.5442
2025-01-12 03:30:00,693.49,2.5375
2025-01-12 03:45:00,692.32,2.5239
2025-01-12 04:00:00,693.43,2.5286
2025-01-12 04:15:00,692.37,2.5106
2025-01-12 04:30:00,690.93,2.4892
2025-01-12 04:45:00,691.99,2.4955
2025-01-12 05:00:00,692.27,2.4929
2025-01-12 05:15:00,691.17,2.4816
2025-01-12 05:30:00,690.8,2.4844
2025-01-12 05:45:00,690.45,2.4851
2025-01-12 06:00:00,690.56,2.4836
2025-01-12 06:15:00,691.39,2.492
2025-01-12 06:30:00,691.59,2.503
2025-01-12 06:45:00,691.1,2.4946
2025-01-12 07:00:00,691.49,2.5082
2025-01-12 07:15:00,692.49,2.5142
2025-01-12 07:30:00,692.35,2.5075
2025-01-12 07:45:00,691.85,2.5082
2025-01-12 08:00:00,692.39,2.5142
2025-01-12 08:15:00,693.55,2.5114
2025-01-12 08:30:00,692.57,2.5079
2025-01-12 08:45:00,692.68,2.508
2025-01-12 09:00:00,693.36,2.5032
2025-01-12 09:15:00,692.91,2.4965
2025-01-12 09:30:00,692.6,2.4929
2025-01-12 09:45:00,692.46,2.5023
2025-01-12 10:00:00,692.93,2.5099
2025-01-12 10:15:00,695.3,2.532
2025-01-12 10:30:00,695.01,2.5228
2025-01-12 10:45:00,695.19,2.523
2025-01-12 11:00:00,694.41,2.5302
2025-01-12 11:15:00,694.23,2.5405
2025-01-12 11:30:00,695.16,2.5314
2025-01-12 11:45:00,694.8,2.5299
2025-01-12 12:00:00,695.63,2.5356
2025-01-12 12:15:00,694.72,2.5274
2025-01-12 12:30:00,695.84,2.5361
2025-01-12 12:45:00,695.92,2.5418
2025-01-12 13:00:00,696.48,2.54
2025-01-12 13:15:00,696.47,2.5352
2025-01-12 13:30:00,695.51,2.5316
2025-01-12 13:45:00,696.01,2.5439
2025-01-12 14:00:00,695.88,2.5399
2025-01-12 14:15:00,695.91,2.5502
2025-01-12 14:30:00,696.04,2.547
2025-01-12 14:45:00,696.08,2.5487
2025-01-12 15:00:00,697.26,2.5411
2025-01-12 15:15:00,697.04,2.5406
2025-01-12 15:30:00,696.37,2.532
2025-01-12 15:45:00,696.3,2.5412
2025-01-12 16:00:00,694.97,2.5245
2025-01-12 16:15:00,695.2,2.5266
2025-01-12 16:30:00,694.38,2.526
2025-01-12 16:45:00,693.55,2.5192
2025-01-12 17:00:00,690.93,2.4973
2025-01-12 17:15:00,690.73,2.4984
2025-01-12 17:30:00,691.25,2.4979
2025-01-12 17:45:00,691.3,2.4964
2025-01-12 18:00:00,691.19,2.4963
2025-01-12 18:15:00,691.49,2.4953
2025-01-12 18:30:00,693.18,2.505
2025-01-12 18:45:00,693.34,2.5046
2025-01-12 19:00:00,694.17,2.5073
2025-01-12 19:15:00,697.12,2.5389
2025-01-12 19:30:00,697.79,2.5451
2025-01-12 19:45:00,696.69,2.5465
2025-01-12 20:00:00,695.16,2.5328
2025-01-12 20:15:00,695.53,2.5507
2025-01-12 20:30:00,693.2,2.541
2025-01-12 20:45:00,691.09,2.5297
2025-01-12 21:00:00,691.32,2.5242
2025-01-12 21:15:00,691.05,2.5171
2025-01-12 21:30:00,687.31,2.5015
2025-01-12 21:45:00,688.27,2.5161
2025-01-12 22:00:00,688.6,2.5198
2025-01-12 22:15:00,687.74,2.5162
2025-01-12 22:30:00,687.4,2.5295
2025-01-12 22:45:00,685.91,2.505
2025-01-12 23:00:00,687.9,2.5247
2025-01-12 23:15:00,689.28,2.5338
2025-01-12 23:30:00,687.64,2.5241
2025-01-12 23:45:00,686.51,2.5233
2025-01-13 00:00:00,684.51,2.5149
2025-01-13 00:15:00,682.73,2.5108
2025-01-13 00:30:00,682.59,2.5003
2025-01-13 00:45:00,682.65,2.5105
2025-01-13 01:00:00,683.31,2.5152
2025-01-13 01:15:00,681.94,2.4947
2025-01-13 01:30:00,680.34,2.4796
2025-01-13 01:45:00,679.02,2.4576
2025-01-13 02:00:00,680.05,2.4615
2025-01-13 02:15:00,682.31,2.4731
2025-01-13 02:30:00,683.29,2.4649
2025-01-13 02:45:00,682.73,2.4623
2025-01-13 03:00:00,680.88,2.4411
2025-01-13 03:15:00,678.48,2.4323
2025-01-13 03:30:00,678.71,2.4397
2025-01-13 03:45:00,677.66,2.4381
2025-01-13 04:00:00,676.07,2.4351
2025-01-13 04:15:00,672.4,2.4193
2025-01-13 04:30:00,674.11,2.4403
2025-01-13 04:45:00,674.11,2.4443
2025-01-13 05:00:00,671.51,2.4428
2025-01-13 05:15:00,668.49,2.4299
2025-01-13 05:30:00,667.99,2.4243
2025-01-13 05:45:00,667.47,2.4253
2025-01-13 06:00:00,664.9,2.4049
2025-01-13 06:15:00,663.82,2.405
2025-01-13 06:30:00,661.51,2.3637
2025-01-13 06:45:00,661.05,2.3389
2025-01-13 07:00:00,664.81,2.3643
2025-01-13 07:15:00,665.79,2.3746
2025-01-13 07:30:00,666.0,2.3844
2025-01-13 07:45:00,664.71,2.3775
2025-01-13 08:00:00,668.59,2.3877
2025-01-13 08:15:00,669.96,2.3946
2025-01-13 08:30:00,669.49,2.3793
2025-01-13 08:45:00,669.92,2.3798
2025-01-13 09:00:00,669.31,2.38
2025-01-13 09:15:00,669.24,2.3763
2025-01-13 09:30:00,671.52,2.4457
2025-01-13 09:45:00,672.03,2.4312
2025-01-13 10:00:00,676.91,2.4731
2025-01-13 10:15:00,675.09,2.4689
2025-01-13 10:30:00,678.68,2.4828
2025-01-13 10:45:00,677.22,2.4664
2025-01-13 11:00:00,677.15,2.4684
2025-01-13 11:15:00,676.01,2.4704
2025-01-13 11:30:00,678.58,2.4921
2025-01-13 11:45:00,673.08,2.4529
2025-01-13 12:00:00,674.64,2.459
2025-01-13 12:15:00,675.51,2.4659
2025-01-13 12:30:00,671.55,2.4493
2025-01-13 12:45:00,670.64,2.4458
2025-01-13 13:00:00,670.23,2.4494
2025-01-13 13:15:00,666.39,2.4329
2025-01-13 13:30:00,668.54,2.4338
2025-01-13 13:45:00,670.82,2.4504
2025-01-13 14:00:00,671.34,2.4522
2025-01-13 14:15:00,671.8,2.4663
2025-01-13 14:30:00,673.73,2.4788
2025-01-13 14:45:00,672.66,2.4634
2025-01-13 15:00:00,671.59,2.4568
2025-01-13 15:15:00,673.15,2.467
2025-01-13 15:30:00,677.72,2.4896
2025-01-13 15:45:00,681.9,2.5088
2025-01-13 16:00:00,682.16,2.5065
2025-01-13 16:15:00,681.58,2.5112
2025-01-13 16:30:00,682.76,2.5413
2025-01-13 16:45:00,682.99,2.5318
2025-01-13 17:00:00,684.36,2.5462
2025-01-13 17:15:00,686.0,2.5369
2025-01-13 17:30:00,684.91,2.5295
2025-01-13 17:45:00,686.48,2.5307
2025-01-13 18:00:00,686.54,2.5232
2025-01-13 18:15:00,686.8,2.5174
2025-01-13 18:30:00,687.92,2.5266
2025-01-13 18:45:00,688.64,2.5232
2025-01-13 19:00:00,687.81,2.5182
2025-01-13 19:15:00,688.8,2.5297
2025-01-13 19:30:00,686.5,2.5332
2025-01-13 19:45:00,687.47,2.5442
2025-01-13 20:00:00,690.04,2.5419
2025-01-13 20:15:00,690.92,2.5494
2025-01-13 20:30:00,689.43,2.5424
2025-01-13 20:45:00,688.91,2.5373
2025-01-13 21:00:00,690.0,2.5427
2025-01-13 21:15:00,691.39,2.546
2025-01-13 21:30:00,690.23,2.5369
2025-01-13 21:45:00,690.2,2.5331
2025-01-13 22:00:00,691.55,2.5278
2025-01-13 22:15:00,692.11,2.5333
2025-01-13 22:30:00,692.24,2.5326
2025-01-13 22:45:00,692.02,2.5334
2025-01-13 23:00:00,692.58,2.5426
2025-01-13 23:15:00,690.4,2.5366
2025-01-13 23:30:00,689.71,2.5355
2025-01-13 23:45:00,689.83,2.5391
2025-01-14 00:00:00,691.2,2.549
2025-01-14 00:15:00,689.43,2.5404
2025-01-14 00:30:00,689.09,2.5332
2025-01-14 00:45:00,687.77,2.5264
2025-01-14 01:00:00,688.18,2.527
2025-01-14 01:15:00,690.07,2.5322
2025-01-14 01:30:00,690.5,2.539
2025-01-14 01:45:00,690.8,2.5315
2025-01-14 02:00:00,690.42,2.5341
2025-01-14 02:15:00,690.0,2.5303
2025-01-14 02:30:00,689.38,2.5225
2025-01-14 02:45:00,689.02,2.5158
2025-01-14 03:00:00,691.06,2.5368
2025-01-14 03:15:00,690.7,2.5327
2025-01-14 03:30:00,691.67,2.5457
2025-01-14 03:45:00,691.69,2.5407
2025-01-14 04:00:00,693.16,2.5528
2025-01-14 04:15:00,694.8,2.5767
2025-01-14 04:30:00,696.21,2.5741
2025-01-14 04:45:00,696.81,2.5777
2025-01-14 05:00:00,695.05,2.5737
2025-01-14 05:15:00,696.6,2.6004
2025-01-14 05:30:00,696.19,2.5946
2025-01-14 05:45:00,695.56,2.5905
2025-01-14 06:00:00,694.56,2.5814
2025-01-14 06:15:00,694.11,2.5676
2025-01-14 06:30:00,694.51,2.5699
2025-01-14 06:45:00,694.6,2.5753
